filename,mjd,rv_sci_mean_kms,rv_cal_mean_kms
EtalonEtalon_R04_20260509110001_deg0_sp.fits,61169.466203474,0.03509912565957595,0.03656323349029564
EtalonEtalon_R04_20260510050001_deg0_sp.fits,61170.216214871,0.04636657258467412,0.04677279332102177
EtalonEtalon_R04_20260510080001_deg0_sp.fits,61170.341214120,0.04411816715612089,0.04409073125515184
EtalonEtalon_R04_20260510110001_deg0_sp.fits,61170.466213331,0.04167587642192686,0.042311336323909945
EtalonEtalon_R04_20260511050001_deg0_sp.fits,61171.216207812,0.0574871517450348,0.05915233372937543
EtalonEtalon_R04_20260511080002_deg0_sp.fits,61171.341224086,0.0573794850729725,0.05680019965390556
EtalonEtalon_R04_20260511110001_deg0_sp.fits,61171.466206148,0.05627004386017198,0.05685964249882056
EtalonEtalon_R04_20260512050001_deg0_sp.fits,61172.216200734,0.06225127604008007,0.061947931234638744
EtalonEtalon_R04_20260512080001_deg0_sp.fits,61172.341200112,0.06028604763731265,0.058975318927632095
EtalonEtalon_R04_20260512110001_deg0_sp.fits,61172.466199425,0.05753690187741641,0.05705812097304587
EtalonEtalon_R05_20260503050002_deg0_sp.fits,61163.218443156,0.03099147243280343,0.03248367623907632
EtalonEtalon_R05_20260503080001_deg0_sp.fits,61163.343424917,0.028239647190768317,0.029561956404900287
EtalonEtalon_R05_20260503110001_deg0_sp.fits,61163.468423830,0.022990949048671792,0.023133306474355884
EtalonEtalon_R05_20260504050001_deg0_sp.fits,61164.218434975,0.015797664409232495,0.016892575949302817
EtalonEtalon_R05_20260504080002_deg0_sp.fits,61164.343433861,0.017207962776572917,0.01878605950824806
EtalonEtalon_R05_20260504110001_deg0_sp.fits,61164.468432748,0.014314280705331408,0.014440505086663332
EtalonEtalon_R05_20260505050001_deg0_sp.fits,61165.218426828,0.012371068520245762,0.013000382332047356
EtalonEtalon_R05_20260505080002_deg0_sp.fits,61165.343442857,0.006579277141440755,0.008140264130091387
EtalonEtalon_R05_20260505110001_deg0_sp.fits,61165.468424718,0.0035240550822638276,0.005415813179407177
EtalonEtalon_R05_20260507050001_deg0_sp.fits,61167.218426196,0.03253075245488355,0.03325071438939532
EtalonEtalon_R05_20260507080001_deg0_sp.fits,61167.343425125,0.02998955340696526,0.030211655491192996
EtalonEtalon_R05_20260507110001_deg0_sp.fits,61167.468424034,0.029358336935529923,0.03206886566314647
EtalonEtalon_R05_20260508050001_deg0_sp.fits,61168.218435258,0.039486019265522004,0.041280728239923584
EtalonEtalon_R05_20260508080001_deg0_sp.fits,61168.343434188,0.03936998361068352,0.0402027268019567
EtalonEtalon_R05_20260508110001_deg0_sp.fits,61168.468416020,0.03688183591999345,0.037994529350292156
EtalonEtalon_R05_20260509050001_deg0_sp.fits,61169.218426462,0.04133796583583708,0.04262943509196065
EtalonEtalon_R05_20260509080001_deg0_sp.fits,61169.343425393,0.03797928851293205,0.038992768482275786
EtalonEtalon_R05_20260509110001_deg0_sp.fits,61169.468424311,0.035151334455868335,0.03746562723542945
EtalonEtalon_R05_20260510050001_deg0_sp.fits,61170.218435711,0.04631811685600062,0.04770865056145449
EtalonEtalon_R05_20260510080001_deg0_sp.fits,61170.343434962,0.04448065658930805,0.04444064023831276
EtalonEtalon_R05_20260510110001_deg0_sp.fits,61170.468434171,0.04175285659523975,0.041410277873956916
EtalonEtalon_R05_20260511050001_deg0_sp.fits,61171.218428650,0.057623159664009806,0.05707887774059127
EtalonEtalon_R05_20260511080002_deg0_sp.fits,61171.343444925,0.0579460436952938,0.05819176037279431
EtalonEtalon_R05_20260511110001_deg0_sp.fits,61171.468426989,0.05665210078431112,0.056398033196404206
EtalonEtalon_R05_20260512050001_deg0_sp.fits,61172.218421579,0.06314297862493964,0.06203805797421087
EtalonEtalon_R05_20260512080001_deg0_sp.fits,61172.343420954,0.059239699205192356,0.058457805202948285
