filename,mjd,order_23,order_24,order_25,order_26,order_27,order_28,order_29,order_30,order_31,order_32,order_33,order_34,order_35,order_36,order_37,order_38,order_39,order_40,order_41,order_42
EtalonEtalon_R03_20260504050001_deg0_sp.fits,61164.213993299,0.01834196155275123,0.014666104622740019,-0.0477297542446653,-0.18034827344100576,-0.01207805373153606,-0.05218250566590938,nan,0.01740796752086648,-0.03450754275540609,-0.06273474212117713,0.009664814409476662,0.008596648493617812,-0.028841487982482872,nan,0.13694515943914182,0.06745782517204843,0.11365470969693758,0.07030948615657434,0.03779132472962411,0.07571268517830547
EtalonEtalon_R03_20260504080002_deg0_sp.fits,61164.338992184,0.013375570584096236,0.01666614778132565,-0.04387653563311628,-0.18309766504134867,-0.0010845890345957468,-0.05091290041855931,nan,0.016415803966485704,-0.037539501119608513,-0.06700022829642958,0.008689509864463325,0.008137404744084628,-0.02785350247829034,nan,0.13860970899515934,0.06806478160294542,0.11606400836800423,0.06831036332730574,0.033839123776182714,0.07198357238600686
EtalonEtalon_R03_20260504110001_deg0_sp.fits,61164.463991072,0.02016357598570284,0.018897965808584175,-0.03792609032879707,-0.17915205158618142,-0.012681983242969305,-0.055821497342867774,nan,0.01832030564910457,-0.039267317732038926,-0.06161816941536421,0.007914839928815885,0.005157327064015442,-0.031397543317837055,nan,0.13754168174745546,0.06660742664994859,0.11737241870974097,0.0733614994828158,0.03636552276660974,0.07112332448875966
EtalonEtalon_R03_20260505050001_deg0_sp.fits,61165.213985149,0.016054351621440244,0.017674151522103936,-0.042853442636545565,-0.17210465002533404,-0.013665064833044978,-0.05275141654188872,nan,0.019087012521510766,-0.043535802934895694,-0.062431342605731285,0.009517786615857927,0.006766435594979109,-0.03014712141723614,nan,0.13807693075232721,0.06434130665970922,0.11104359145658949,0.07422885003267377,0.0322465739188036,0.07483895184134265
EtalonEtalon_R03_20260505080002_deg0_sp.fits,61165.339001178,0.01279022485182419,0.012034463460671739,-0.04431496483315765,-0.17550538294990914,-0.010877124827249628,-0.05645083248478111,nan,0.014978115405972096,-0.0426017589510509,-0.06549483252786362,0.008050179469870605,0.0022778401655349154,-0.026106782187321563,nan,0.13735611019020277,0.07437369148276488,0.10963320123164805,0.06819925603635095,0.03167972866048127,0.07885101519015804
EtalonEtalon_R03_20260505110001_deg0_sp.fits,61165.463983041,0.012273098132057837,0.021864850111172014,-0.03744027161238894,-0.1796581043793938,-0.011934888314221122,-0.05604650585964488,nan,0.019596741222025225,-0.03878196105399459,-0.06143299890797111,0.008424755816102927,0.004489309128388873,-0.02316263071439703,nan,0.1382225532325419,0.06614232547441994,0.10883590298850868,0.06694377704560048,0.02942817921403776,0.07121837523797833
EtalonEtalon_R03_20260507050001_deg0_sp.fits,61167.213984517,0.021372334343205384,0.010404272793134647,-0.04446111588341717,-0.17690524994118545,-0.010405457030976221,-0.05501310711393293,nan,0.018916119581148878,-0.04191323662944384,-0.06542628129405167,0.006461536668418602,0.007967964105825488,-0.023023070689921522,nan,0.13821393968888648,0.0660383026993515,0.11284541257981023,0.06966962445824126,0.035670367432479644,0.07134067091069496
EtalonEtalon_R03_20260507080001_deg0_sp.fits,61167.338983446,0.021773660171234444,0.010790895050871052,-0.04662889544248053,-0.17893362132452703,-0.015934672406228034,-0.06038587405746945,nan,0.01442255716175819,-0.04259421955199179,-0.06386330728308165,0.0070549253702121215,0.005531528474546285,-0.025227674845207656,nan,0.13801886815468897,0.06915175016455391,0.10995251183100874,0.06692813439676144,0.032539168052779295,0.07753808827194168
EtalonEtalon_R03_20260507110001_deg0_sp.fits,61167.463982357,0.020235056689466326,0.019632265564124583,-0.04992253690878765,-0.18079744546487353,-0.012387215019195062,-0.05572106523467112,nan,0.014732434241417857,-0.04050033891270124,-0.06547918318048404,0.0063089240464790294,0.0065202632652634485,-0.029557264213654313,nan,0.13953926752266013,0.06490903360269601,0.11122107851394743,0.06678469714989393,0.032710392454547606,0.08059341631712691
EtalonEtalon_R03_20260508050001_deg0_sp.fits,61168.213993580,0.0166966693752078,0.01615125803759973,-0.05443017326019191,-0.17928290725366838,-0.01492588326259766,-0.055488197793679486,nan,0.011999804852526847,-0.043300023978623196,-0.06524005404745278,0.005545059410481532,0.0026482663967264952,-0.029848625454178084,nan,0.13622560245061197,0.06263941833435471,0.11301617898641457,0.07515962741025478,0.037181942342962196,0.07614251923950502
EtalonEtalon_R03_20260508080001_deg0_sp.fits,61168.338992508,0.016370373094267886,0.014853365131957327,-0.03694951944112914,-0.17937868848823396,-0.010529242046401772,-0.04999525008033508,nan,0.014913219817904366,-0.03881582149082988,-0.06490382620058349,0.0068241367148657445,0.004374007320466944,-0.026553881188378564,nan,0.1342887631633496,0.06361309723393872,0.112452593657553,0.06913806215053299,0.0370178320802176,0.07615217985931846
EtalonEtalon_R03_20260508110001_deg0_sp.fits,61168.463974341,0.01753665868611931,0.01247572373552773,-0.03831374684863462,-0.1754144256578856,-0.02195886029013036,-0.049775520942514334,nan,0.013221397667295482,-0.042634427454541025,-0.06418540413533431,0.0060961959381804175,0.00571551960541139,-0.025035304516753884,nan,0.13493401338372613,0.06828164492925456,0.1103077920617559,0.06538343781016714,0.03289839965053008,0.07091511757137517
EtalonEtalon_R03_20260509050001_deg0_sp.fits,61169.213984783,0.019455059996012873,0.014661105715250214,-0.04436581679335,-0.1775800502866784,-0.01917419166421569,-0.05298486201995948,nan,0.0131401640064978,-0.042840945093130224,-0.06014469755425501,0.010847220036930103,0.01056410847950457,-0.02434416209425206,nan,0.13449187596701434,0.0627076624208381,0.11584087028152078,0.06922427414728732,0.04038199810645465,0.07234284966674152
EtalonEtalon_R03_20260509080001_deg0_sp.fits,61169.338983709,0.020033780363992195,0.016091852375672566,-0.039987469132702104,-0.1774789343016327,-0.014529738595443951,-0.052302107251054095,nan,0.017131123529665847,-0.04154431209276452,-0.06287794550936135,0.008069457559453957,0.0066428817986558045,-0.02434185869191751,nan,0.13114070161215036,0.06782937391347978,0.11189263002128652,0.06405438041572559,0.03728005621711025,0.0731531699133606
