filename,mjd,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_17,order_18,order_19,order_20,order_21,order_22,order_23,order_24,order_25,order_26,order_27,order_28,order_29,order_30,order_31,order_32,order_33,order_34,order_35,order_36,order_37,order_38,order_39
EtalonEtalon_R17_20260411080001_deg0_sp.fits,61141.370085358,0.033451118575163245,0.10412031461581933,-0.05870075031137803,-0.06812855719019205,-0.016745925575198023,0.029101297348251093,0.05427197308363676,0.030725806041511643,0.010855738128929971,-0.08816711692293615,-0.009558054033365892,0.036418358354427485,-0.02229641536344214,-0.04648584123437762,-0.07069906949388803,0.09893439008060098,0.018967459925274047,-0.006221130482483121,-0.017022313230118963,-0.03310487401442372,-0.1312431229633422,-0.02396704316217535,-0.12242662340223535,-0.014879917128641802,0.04081906630326826,nan,0.15866105184494445,-0.14328291769659332,-0.023271208916898302,0.010606803083791388,-0.010579799072251341,0.1259578439397774,nan,-0.04678932864928051,0.0290079990884433,-0.0002493991648669161
EtalonEtalon_R17_20260411110003_deg0_sp.fits,61141.495101298,0.03545355868090941,0.11533778409144314,-0.04828514822290982,-0.06891675554727927,-0.011815739758764585,0.044379942475238764,0.037140069984570305,0.015445293209861613,0.006428614326056324,-0.08842392332821374,-0.005741112525374838,0.03608260316439247,-0.03542220718656707,-0.01990068117006666,-0.07681015108817461,0.09356220159095036,0.02164198891967514,-0.01987736161439955,-0.015285646710612114,-0.04488760294941472,-0.13381778606923125,-0.024590552348935785,-0.12406240634604743,-0.023999456122711968,0.04208815856591164,nan,0.16923733438584387,-0.13646351605772683,-0.02927604603667106,0.01135538577932474,-0.006081889495008357,0.11881855082691577,nan,-0.04809788965280245,0.028132764417680884,-0.002438217059328101
EtalonEtalon_R18_20260411050002_deg0_sp.fits,61141.247307365,0.030046589523292866,0.10918493326641891,-0.05107382578007183,-0.06472845708134481,-0.011909992018136605,0.038289866765670165,0.039625590562871606,0.004567227086873668,0.008436854879778011,-0.08676738057200623,-0.01648218090876038,0.03381184272406399,-0.03017780630287764,-0.013910019929839715,-0.07167384128107526,0.09684612808481657,0.02605506992677679,-0.027939928288679385,-0.021879452703997077,-0.03500560876315921,-0.13227154189890267,-0.02612089021472809,-0.12239486412047287,-0.017692157514082096,0.03783549452036389,nan,0.15700158727945487,-0.13919428810788215,-0.02512291486995456,0.00572611804037574,-0.010132592542431837,0.12062106547190007,nan,-0.04359243079392944,0.024558144159774177,0.0012085684117101626
EtalonEtalon_R18_20260411080001_deg0_sp.fits,61141.372306196,0.03447205357748219,0.11205326971965308,-0.05140807121974476,-0.06365473268975161,-0.027658579715194018,0.019433529961764548,0.046230049587311445,0.010776765442855163,0.012236151396591826,-0.08916965350984767,-0.013008194656018511,0.03493493012824083,-0.03610766137931652,-0.016902549880154362,-0.06978742576306904,0.07691036327494208,0.027307474597983994,-0.020612065787172333,-0.02605918358355535,-0.043865027220220176,-0.12992728597908465,-0.025274847726375047,-0.12414800586987912,-0.014553633992404242,0.04163620590412083,nan,0.15845339976557066,-0.13808027317354513,-0.028344927565620667,0.009958638188347649,-0.012581615251480029,0.12416710190306451,nan,-0.047611109138529686,0.025986780825490444,0.014908968792570292
EtalonEtalon_R18_20260411110003_deg0_sp.fits,61141.497322136,0.044296073724389415,0.11971219804938357,-0.06853254224653141,-0.07098580626129573,-0.013684785748497935,0.028699646536448298,0.04573400638658346,0.018575120579416973,0.0064653361546924935,-0.09154031803251146,-0.00715313824383443,0.034193717342317284,-0.02795583556917875,-0.013396355983696623,-0.07465433185940254,0.09326091076036848,0.023934933647817375,-0.014219318709781065,-0.019326668861945798,-0.03998074730984135,-0.13165593930732294,-0.02344081636506376,-0.12377011894963524,-0.02216457062620271,0.03840850884023121,nan,0.16036612078644136,-0.14072164801724096,-0.029363655311183012,0.010067149814414693,-0.006011176114752019,0.11825743368382652,nan,-0.04419371009368628,0.023255844877065338,0.000663792904089102
EtalonEtalon_R19_20260411050002_deg0_sp.fits,61141.249528200,0.04958487847240008,0.11044319281141718,-0.044240412502142834,-0.07035018091192291,-0.033464931873058754,0.03331917604679652,0.04668783049914498,0.01896557091829012,0.01415213064558817,-0.08978865421945796,-0.01058025700095292,0.02666742379382107,-0.037402043129507956,-0.010844501224006042,-0.07277646298889512,0.09503304433836753,0.02482991829868332,-0.025918359603572798,-0.020468545235019068,-0.03656237345720054,-0.13114030369050492,-0.024343712589935312,-0.11805410236521069,-0.016936703768305802,0.031706432584280055,nan,0.1560882263415086,-0.14039475920775196,-0.02927148603257639,0.010081490519829359,-0.00580631129562055,0.11560730889732404,nan,-0.043188621226812364,0.027737671385273173,0.0013877814860410037
EtalonEtalon_R19_20260411080001_deg0_sp.fits,61141.374527035,0.03362117250043804,0.10402440033704308,-0.03442936376734146,-0.06907796937488925,-0.0289564943105561,0.033182147473967874,0.050179223249756606,0.0029746169959305735,0.0068354389053221064,-0.08485364355482691,-0.00874215969668073,0.034932581333833354,-0.03112153249470246,-0.021599834288146685,-0.07843284489576482,0.09805356751913533,0.01935815314662789,-0.025067320344423438,-0.017828253449367865,-0.03982079513517979,-0.1299814100593506,-0.023741398508256684,-0.12295044629971255,-0.021685641879176123,0.0378783863840598,nan,0.1606985821625304,-0.1364862258214361,-0.029964050561931316,0.012712559124326513,-0.009425551285544169,0.12271977835967385,nan,-0.045894917527550566,0.031108315254714188,-0.004356373067526283
EtalonEtalon_R19_20260411110003_deg0_sp.fits,61141.499542974,0.0294325862573406,0.10913380585377326,-0.04875633131643041,-0.07785635903025072,-0.026086329085981286,0.0417182567246062,0.05141000760435854,0.014294772260066618,0.011465862930477784,-0.08944417459489926,-0.010857063655290744,0.03617667727947887,-0.03340185634847588,-0.009611364966839918,-0.0715375261097726,0.09982912178173102,0.020560854953609233,-0.014128587974152909,-0.024180976190411006,-0.03648767031238723,-0.12718068085157658,-0.021272336504415165,-0.12358194975189701,-0.02355015803030957,0.0324632875797726,nan,0.1601584500598491,-0.13737196567413776,-0.030027299972224485,0.0070998969921751975,-0.005490179512708899,0.12185673449596979,nan,-0.04785282737685631,0.024363856477878275,0.006188029807612683
EtalonEtalon_R20_20260411050002_deg0_sp.fits,61141.251749039,0.03809926254112131,0.11348249933206693,-0.05304503779402185,-0.0754779657121857,-0.00996866085553011,0.033001626335733066,0.043551080848854805,0.00936501080697559,0.013876702037822364,-0.09307963119844875,-0.01388750920343004,0.03607317626429586,-0.03363718380408341,-0.005667437585242692,-0.07055518444516037,0.08975413158570628,0.018845667370392276,-0.012560431951417036,-0.017291438010944318,-0.03632929415039421,-0.1282471595247767,-0.025077108255770447,-0.12062209625234413,-0.02371747719796504,0.0394203351109738,nan,0.1561214482262214,-0.13420918319126657,-0.026758153910801243,0.0094026102042475,-0.009742318344249315,0.12470682069744991,nan,-0.04392938921890684,0.0326072685125615,-0.005135726116297354
EtalonEtalon_R20_20260411080001_deg0_sp.fits,61141.376747874,0.04515457466021266,0.1125036783557505,-0.055045289233687955,-0.07437318622576147,-0.02533872373170786,0.03477052880924293,0.0474487249773564,0.017672514053161954,0.011687853377021136,-0.09464940760893767,-0.012444035446474194,0.051322370135894545,-0.026947218912855942,-0.008811983719676973,-0.07157541559811412,0.09530064683231597,0.02325794658375654,-0.030386281977522883,-0.030105043707374567,-0.03871867382640764,-0.12982535894101133,-0.02461774270409374,-0.1252358495483677,-0.018145468170868508,0.03410998444955843,nan,0.15785426830046578,-0.13985676262704608,-0.029314261138055544,0.01016665896281984,-0.014041509186140125,0.12182246780763695,nan,-0.04719872259519682,0.030825550641754997,0.002500709709135688
EtalonEtalon_R20_20260411110003_deg0_sp.fits,61141.501763812,0.03320862937397972,0.0958062454912447,-0.0473860455780865,-0.06651776412819341,-0.007441706271058189,0.023944472086047747,0.06231985908745317,0.012131921759022113,0.014612722164126145,-0.09442877098018032,-0.009431092208372294,0.025627418428105755,-0.041864458252633026,-0.014451370027586879,-0.0742694332245265,0.09214401154446211,0.02001435193311758,-0.009993323755723614,-0.017420450201397004,-0.038797450096487184,-0.1337969659689022,-0.022815442500460012,-0.12544911838928702,-0.021286680081551653,0.037871181966528195,nan,0.15972421649975257,-0.14128592604229587,-0.025476386077996554,0.009200622188085629,-0.006784143251489787,0.12369835382173426,nan,-0.04502327885715244,0.026327289865560752,0.00630016449866027
EtalonEtalon_R01_20260415050002_deg0_sp.fits,61145.209552077,0.03272276857036338,0.1216298646911291,-0.05998429270216556,-0.0753408962678364,-0.019185616490034117,0.03261149067796771,0.04162461009518735,0.0071005976860247025,0.005993374523940949,-0.10639675615710285,-0.01273871130791537,0.026102598756358963,-0.030714902212673676,-0.009968304118448193,-0.08420615728505927,0.09419530784179551,0.017533829696169376,-0.02100436535830223,-0.019750059986683374,-0.04292583845332293,-0.13155620895122205,-0.027475806746117215,-0.12896591043047848,-0.02366544301102909,0.0337747170066299,nan,0.15390297758701757,-0.14288636254933965,-0.029177271970537856,0.00605771633948449,-0.008556473147289089,0.1173658627244685,nan,-0.05178269581639634,0.025046559095709492,0.003696799466787748
EtalonEtalon_R01_20260415080001_deg0_sp.fits,61145.334550822,0.04003838109625464,0.132014693740505,-0.05274053762757606,-0.06259851615361693,-0.031664487316410805,0.028333446085528482,0.03201611595241651,0.007705234785174188,0.007916998809315935,-0.09324459258894066,-0.01154111423406498,0.031334042842469725,-0.04586954883960894,-0.011267316010697706,-0.07349236605017155,0.0941938542269975,0.011206174820596555,-0.026979889481357423,-0.02828936273471232,-0.039518532302098425,-0.13347597619578244,-0.026981563398376984,-0.12775536118887787,-0.019922416298048518,0.035904351082256855,nan,0.14158829745318122,-0.143090616178818,-0.026035274172081287,0.0004781077495074823,-0.012960855680961152,0.12050532718605796,nan,-0.0560279428377239,0.024879495911188133,0.0012944905016284008
EtalonEtalon_R01_20260415110001_deg0_sp.fits,61145.459549593,0.031231408212165673,0.09761458508780785,-0.06519122228896326,-0.07871299609176696,-0.02742906592545114,0.037135564176776895,0.042046051000324436,0.004477170424587271,0.005631941284655724,-0.08486127694805362,-0.008575115948302695,0.02988674965972584,-0.038395541191161515,-0.021639716297801797,-0.07258845355483004,0.09872179209859618,0.015858071431085592,-0.015196371899837812,-0.027285181137505686,-0.04567888581598479,-0.13515740811438465,-0.033228124674067425,-0.12718307391012174,-0.023118047002524136,0.03222615204090585,nan,0.15702109492708965,-0.1402843085926704,-0.02909275372258774,0.001053511062002705,-0.013945417179650907,0.12079037347409977,nan,-0.05363215387095229,0.025069501999898422,-0.004584022352923803
EtalonEtalon_R02_20260415050002_deg0_sp.fits,61145.211772914,0.03559481254835128,0.12159832850415721,-0.06365347319119835,-0.07487040490771991,-0.03235106148949913,0.035590894917251634,0.04166865822992088,0.0039297302168051565,0.006702619363178722,-0.13657119448528832,-0.013784014248394118,0.03190870022200268,-0.03640726664906858,-0.010902895946250504,-0.08496782731461504,0.09405770046380091,0.021317834588871876,-0.02516785061695549,-0.028296617914610283,-0.042626249251841476,-0.13468574884580795,-0.024748553201660153,-0.128032211941935,-0.017252935883587964,0.034034381158773566,nan,0.15490135311543385,-0.14282595941341508,-0.024843060799710166,0.005456914288672003,-0.014494049422918997,0.12018975336702693,nan,-0.05213053754610691,0.0219829000373118,-0.0007784670774498119
EtalonEtalon_R02_20260415080001_deg0_sp.fits,61145.336771659,0.041230274039522355,0.11714234604497767,-0.06872199106604887,-0.06983085587223392,-0.030677421309270286,0.0371132779826815,0.0490019847094134,0.00693396090143434,0.008654123879022717,-0.09697016686856397,-0.008673104868113722,0.03583635022299574,-0.043123179654547816,-0.014573677930677507,-0.07931401298398018,0.085472889478497,0.015760179785862072,-0.027080609483492647,-0.031053150783459403,-0.044641780259379364,-0.1313561286236815,-0.027125402442530963,-0.12566036599545877,-0.017922902796336435,0.03580286299054665,nan,0.15853371339930636,-0.14542206628849477,-0.029184014001062207,0.001829379182287507,-0.011961506953569505,0.11873294126656811,nan,-0.05319487618386768,0.02253244489107296,0.0019569668422206414
EtalonEtalon_R02_20260415110001_deg0_sp.fits,61145.461770429,0.047981517936756854,0.09797896184490398,-0.07810804956005188,-0.0736692797786115,-0.028255997121308496,0.028886542712594405,0.04512226201954038,0.0045227082116843995,0.011663556902191504,-0.08922663680485957,-0.006948610682122916,0.02871198211394472,-0.028462216581584873,-0.013757846905250691,-0.07783000845125583,0.09047159853708359,0.013061940181804314,-0.02841867267993333,-0.026384962005705503,-0.03973959626561798,-0.13342102883534218,-0.022574300244095513,-0.12629030873619393,-0.023479733346447047,0.030661051513917736,nan,0.15788948984739323,-0.1415227017027388,-0.027987516524909096,0.0013874923822204954,-0.009120727809071232,0.11940797644048382,nan,-0.05777493164006576,0.025222110557722766,-0.001616257954442358
EtalonEtalon_R03_20260415050002_deg0_sp.fits,61145.213993750,0.005794833425196948,0.10175554000765324,-0.05761672509887316,-0.07990258278425963,-0.04009285988347091,0.04331868326025814,0.042320414844356356,-0.007287010891781465,0.00945029311099241,-0.09425905881669147,-0.00835234205981051,0.031344231023391414,-0.030093527470956293,-0.02197542085902371,-0.07756618095980655,0.0879795138203593,0.020965679625714582,-0.02850981860150859,-0.023118345819347474,-0.03976116539809799,-0.12886063057078762,-0.029988357668640817,-0.12965748681168648,-0.0169469639663767,0.029902801572888004,nan,0.15525651147221606,-0.14119467143255873,-0.031553551671966634,0.0021425479332678535,-0.016693998092231904,0.12302648651332668,nan,-0.05306112837507669,0.024678449358711718,0.006475460711347979
EtalonEtalon_R03_20260415080001_deg0_sp.fits,61145.338992496,0.03877811069495317,0.10829577516779443,-0.05482333842057249,-0.07628884373562156,-0.025231297462695923,0.040348508783875296,0.03208086853638976,0.010281227723086192,0.008425889687470012,-0.09008240177280416,-0.01183883703892339,0.026758099398185117,-0.028035828078468078,-0.015403354471408736,-0.08361485458684943,0.09407563898165824,0.016929772327235637,-0.01702755081105011,-0.022388059560373545,-0.04582194273985346,-0.13448377285325006,-0.025363131919521525,-0.1281613062197262,-0.0263344005223868,0.032457678383930245,nan,0.1540911143397978,-0.14153178926381293,-0.033886020936724603,0.0017132539948457384,-0.016718258166396542,0.1164804738387408,nan,-0.05386135539974864,0.021908115815952166,-0.001449206116671778
EtalonEtalon_R03_20260415110001_deg0_sp.fits,61145.463991265,0.02194046979762099,0.11002604773772982,-0.05158444060603511,-0.07559954912207716,-0.02976892524796561,0.03909323642788752,0.04677794699644201,0.01155016936967096,0.012149103287288073,-0.09050559807788702,-0.009758731291466562,0.030797436821850467,-0.03662328681919052,-0.010643024690731109,-0.07654847841734289,0.0909730054562264,0.017750243027020142,-0.0318895033479293,-0.020135969779284484,-0.04223153322823726,-0.13187283371836062,-0.024755397114986297,-0.12606071815405495,-0.026938452627174023,0.03717124680260117,nan,0.15357228180214524,-0.14027461410226832,-0.024616814242627637,-0.0006635904810726734,-0.013730758352942577,0.1158011219475438,nan,-0.05393006630897603,0.022379005999578955,0.00021872770126009355
EtalonEtalon_R04_20260415050002_deg0_sp.fits,61145.216214586,0.047053415267940726,0.10007336185428876,-0.07382140249156771,-0.09793281850377886,-0.0284967273112092,0.0398922503797812,0.03630757099753276,0.002077608628394803,0.010685754624660336,-0.09112760446422645,-0.00950642200051463,0.030829055829410056,-0.03097449916523418,-0.013383265445860063,-0.07678748812524151,0.09866422552060594,0.01887048040307776,-0.01828011732531335,-0.01828128490749394,-0.039060790206985926,-0.1284406325233041,-0.020688152177926133,-0.12845893368835667,-0.01888207855623597,0.03247096554195945,nan,0.15629838017077916,-0.142764354587881,-0.02510156688294779,-2.7402806784995737e-05,-0.00829503199427429,0.12183217556892284,nan,-0.05314218174921015,0.026533912377703157,-0.0003011758024716246
EtalonEtalon_R04_20260415080001_deg0_sp.fits,61145.341213334,0.03954957602195408,0.11316385219626518,-0.06478708672087102,-0.06812159527749703,-0.040937146263728075,0.038272924352972915,0.044947441289827784,0.012308372774934663,0.007945238794163248,-0.09349263844424084,-0.015527393425068405,0.026492653047437392,-0.030785625382317272,-0.017072227342121698,-0.08102310117879251,0.08753278141095115,0.018138528430439456,-0.026954823232731538,-0.022939576501610413,-0.041546847921811146,-0.13479849321148213,-0.025953853801130133,-0.12670561324095572,-0.019493344651258557,0.030049205947994713,nan,0.1563052234868808,-0.13904776085610185,-0.0291712524223611,0.0030004442402404435,-0.01397997151531238,0.11630233590679893,nan,-0.05507168671020929,0.022963812151076575,0.00028297856665884455
EtalonEtalon_R04_20260415110001_deg0_sp.fits,61145.466212100,0.03609477054534384,0.13551108820378405,-0.06561869878406869,-0.06351187496013946,-0.02259421343577489,0.03329461324188623,0.0463607231558931,0.012375721174269168,0.007204649899719522,-0.09685691481323795,-0.014375722808836741,0.02875676139077211,-0.03058187449264941,-0.012883260955369933,-0.07882008939341288,0.09546109517345315,0.01707764229082627,-0.030444342296877754,-0.02465721328807932,-0.048584305161383595,-0.13104279939533747,-0.02409118743282579,-0.12496914379371113,-0.01868299849305341,0.03221120455966235,nan,0.15930127585867115,-0.14172983590339958,-0.02454572431762503,0.004080777751247915,-0.012991624798354378,0.11832188854194971,nan,-0.05373417181023674,0.026016222934082674,8.939536515141164e-05
EtalonEtalon_R05_20260415050002_deg0_sp.fits,61145.218435424,0.0477954225863957,0.11940822868602025,-0.05160399450512782,-0.06905956867232935,-0.025012782702378784,0.018544563492183433,0.04408869962055541,-0.0026148836008419024,0.015617606206123978,-0.09697705208203457,-0.012535534670937487,0.032122146951197784,-0.03792889262018114,-0.014951018280635737,-0.07935174279972337,0.09401340087279952,0.011570369640555696,-0.023497849735020112,-0.03060452885611238,-0.04668148226144794,-0.133858231022537,-0.02855081991011081,-0.12730889632977804,-0.02020739493553019,0.031596832980639644,nan,0.15826328756443794,-0.1381052053712471,-0.029836125369928166,0.003506289703654814,-0.012175656465841029,0.11824812078254787,nan,-0.05255848998137094,0.030189488719997527,-0.00030208879574405295
EtalonEtalon_R05_20260415080001_deg0_sp.fits,61145.343434172,0.05384580498063229,0.11586277044369622,-0.05157288793462907,-0.07281719006602391,-0.03294007912976749,0.03598776106242081,0.039454924493622014,0.014326255606660641,0.0029095069254363886,-0.09531929461577726,-0.009831982250346358,0.0337130912429006,-0.03842494235770023,-0.015108768302065156,-0.08308331849675914,0.09066815214424868,0.01622645260978091,-0.020534274255870233,-0.036948383333782524,-0.04365596141428982,-0.13378038166790884,-0.029468428911954225,-0.12265545968216753,-0.017405088169810384,0.030220102308406785,nan,0.15594169502242322,-0.14038650364192118,-0.030702128899486023,0.0056237931407634445,-0.013973137598060698,0.1212072013318673,nan,-0.053237450493472324,0.02296268204056085,-0.0033640708918761773
EtalonEtalon_R05_20260415110001_deg0_sp.fits,61145.468432935,0.05399140502423895,0.11743249376771828,-0.0654140978417081,-0.06512713449219894,-0.013733121406930008,0.03565593602037257,0.04675951999294338,0.015050907660427035,0.00880862111198132,-0.08344670710732233,-0.0049644040503545196,0.021425706517510718,-0.0413252331849928,-0.012748024898284315,-0.07075635496170485,0.0841998398522453,0.021394945537585714,-0.029532949298352332,-0.015739380324292302,-0.0419822687925229,-0.13502274181734744,-0.027851664751082916,-0.1254113575309207,-0.023886365365828638,0.038361404432786246,nan,0.15899021491245438,-0.14444205545494287,-0.023588422698594437,0.0031362183643042045,-0.0161486168824597,0.12096862318786705,nan,-0.05150186897048198,0.022011006947384004,0.002030015970492207
EtalonEtalon_R06_20260415050002_deg0_sp.fits,61145.220656261,0.04034442282473033,0.10095226383698915,-0.05239388769571301,-0.0776771828044921,-0.02383632774240814,0.03399744901816515,0.03704346799425477,0.012504531510751371,0.002244435279006411,-0.09273907330800334,-0.01662226285497669,0.028399925910136882,-0.02977765458813313,-0.0177455672951812,-0.08269710274044502,0.08925823896532172,0.022248566346527922,-0.017582341037163482,-0.015353721753417093,-0.044260307552172924,-0.13428360746072793,-0.022765217989705266,-0.12847311188535102,-0.02151313286922163,0.034904551762339225,nan,0.1567059968923998,-0.1385453361245967,-0.028170018110745793,0.0004339777370894332,-0.012313364589662862,0.11890480252780741,nan,-0.055008129776080474,0.024716519150146003,-0.0028593075092584706
EtalonEtalon_R06_20260415080001_deg0_sp.fits,61145.345655009,0.0377620826547673,0.10817304968973984,-0.0552530300684473,-0.07770935426727058,-0.03182443656788859,0.03233460295793409,0.04697926108421927,0.007431749300982914,0.01364296219160387,-0.10189840910864997,-0.009894184052872578,0.0237152892595363,-0.03585953847911,-0.013801921457368516,-0.07970145269197144,0.09318450380798295,0.016661639999515337,-0.025683438495500612,-0.024012225047460492,-0.04243411819092177,-0.13296444654942152,-0.030259784985554983,-0.1258529809242808,-0.0219404682946399,0.03535376346947537,nan,0.15701425374747927,-0.13928516689588857,-0.026465743041896618,0.0014555051724923843,-0.016853851195812307,0.11916263002923369,nan,-0.06559553181225049,0.02464785283543954,0.0015399730185434342
EtalonEtalon_R06_20260415110001_deg0_sp.fits,61145.470653770,0.025698864482637203,0.111473526686241,-0.05422937037820471,-0.08282084628360686,-0.020433395476655132,0.038602134007477,0.03957153079984752,0.0014927871433254442,0.009890789741716782,-0.09596985083341589,-0.012759744539966861,0.03421920046435385,-0.03274039411538633,-0.017941192409623993,-0.08508124216542774,0.08758864982198397,0.01582410266792541,-0.02320848957634703,-0.024435227064989764,-0.0465302832653854,-0.12914958782161745,-0.02957971140328046,-0.13227727145636517,-0.02397614641903622,0.03366491863242933,nan,0.15753162364298204,-0.13605135923937103,-0.025084885973109976,0.0008722149959470536,-0.010802832275913037,0.11628923744542757,nan,-0.05448412993731156,0.027121685811783446,-0.003425401367832809
EtalonEtalon_R07_20260415050002_deg0_sp.fits,61145.222877099,0.035855494327831736,0.1342656269896471,-0.0756919172886836,-0.07252526784713743,-0.01828264729239349,0.027505801847561174,0.0491258871271152,0.0054421314543485755,0.01702936331122716,-0.09631901224726488,-0.014349825824943957,0.024994256861891523,-0.03130651953236163,-0.01307369467712385,-0.07985323416069075,0.08642471628233057,0.013578061371753977,-0.030698458553510215,-0.01902976331348501,-0.03996255115484747,-0.13383429508647532,-0.015187467256074533,-0.12477342671794447,-0.021591667780749207,0.03427208344315684,nan,0.1545115274085358,-0.14148366350677066,-0.025952944519979995,0.002858404522614072,-0.011228318318996865,0.12309034827013009,nan,-0.0528031993522544,0.02709478939532877,-0.0017752111422972734
EtalonEtalon_R07_20260415080001_deg0_sp.fits,61145.347875845,0.03237828571654411,0.10819349471987288,-0.05496339663744044,-0.07506336366161097,-0.020464398204810934,0.03149209017563007,0.04514630254636948,0.022383145657578075,0.007495385787004346,-0.09912310833470692,-0.009437239966496968,0.028248765765292026,-0.03602463277520561,-0.01636968963246459,-0.07825756631862163,0.08781960220406587,0.01611143269105648,-0.03330810242704177,-0.019170210194160583,-0.04318263213151831,-0.13468999448773653,-0.015323713945789852,-0.12384094653215022,-0.02063738864759921,0.03370360295537143,nan,0.15260004814815079,-0.14221816638780369,-0.026675734871751757,0.001349032907506438,-0.010934558302475972,0.12017652062523246,nan,-0.05138219733341594,0.018629974328211882,-0.006921340782930241
EtalonEtalon_R07_20260415110001_deg0_sp.fits,61145.472874605,0.04182351160464477,0.12290959557488539,-0.07090051861753793,-0.06969963142298594,-0.044834718828756906,0.03407123034751877,0.04870766100893739,0.009110274178981664,0.006615933120699987,-0.09015368467124556,-0.011585318275426021,0.024337690208418982,-0.03517884993931087,-0.018810842922118237,-0.07294841803812183,0.0876634930988284,0.0170570008258133,-0.025972583140487417,-0.017167364117379968,-0.04268704954000412,-0.13014519598983357,-0.026302742216709585,-0.12705142190631571,-0.021434697925785645,0.02880694986632147,nan,0.15438663319061552,-0.14090080772533126,-0.028774215838630594,0.00288278797549538,-0.01416554871204629,0.12059363133895913,nan,-0.05664891404196923,0.028008105208962845,0.0005092635506195944
EtalonEtalon_R08_20260415050002_deg0_sp.fits,61145.225097935,0.036348112132564295,0.10301875281260284,-0.04993620432617993,-0.07850538231002609,-0.01922242932417642,0.01880284461014841,0.048404995140665666,0.007690141051559428,0.018594407937147138,-0.09723578296004488,-0.011938447331243406,0.02952535361593324,-0.03335874134433013,-0.01687223663927802,-0.07391523457007627,0.0895982813248332,0.01514108678539668,-0.023991431732502847,-0.02660259366303045,-0.0511485612802563,-0.13635240817063266,-0.027432385416689867,-0.12914435113057202,-0.02273044995741376,0.03880625188579295,nan,0.15604800389688137,-0.1485292507558469,-0.024524106711272267,0.002256042983982777,-0.014300142178035602,0.12088906384847567,nan,-0.054612143201906396,0.023466301004243545,-0.0001734614384622038
EtalonEtalon_R08_20260415080001_deg0_sp.fits,61145.350096682,0.024005693362960344,0.11567868175434437,-0.06048954774704191,-0.0728704155407049,-0.02795069836653949,0.03150001328627207,0.05977343773013034,0.006133496387179992,0.010577062433822223,-0.0893998673179941,-0.00904580875105861,0.029072385697541926,-0.03959534376476282,-0.014253897410518409,-0.07327814766931318,0.08751600823490073,0.016380536231676995,-0.08118496043657272,-0.02389699114748923,-0.046663301695625305,-0.13108698233584862,-0.025825369508441817,-0.12737843267625698,-0.022155563201500576,0.03119264662473297,nan,0.15459824949625112,-0.14236949430979357,-0.03254698289777193,-0.0006819633054057292,-0.013742576942962976,0.11967113554516945,nan,-0.0517663960783237,0.024020589470310372,0.0020217684393520237
EtalonEtalon_R08_20260415110001_deg0_sp.fits,61145.475095440,0.038435961235760055,0.11006155666229475,-0.06306776923867971,-0.06797582315226622,-0.03979723660342066,0.045143557563057726,0.03620762618894809,-0.0008562215023996955,0.006878500916419092,-0.08704499497895726,-0.0075467081925098154,0.031065217911030528,-0.02623179952234571,-0.016137407921597707,-0.07439542779866795,0.08689136507916649,0.013012921194717461,-0.030528286764046404,-0.020621373701113117,-0.04189438868925332,-0.13154525746794313,-0.028252078402618466,-0.12809572490848115,-0.019391790498967398,0.03338843528709304,nan,0.15804182537012437,-0.14277098595317902,-0.024958745077574698,-0.00010880553071128049,-0.007668728722399673,0.12018658422889364,nan,-0.05392950740481478,0.024452258380962218,-0.0039837751195337875
EtalonEtalon_R09_20260415050002_deg0_sp.fits,61145.227318771,0.031156704100574924,0.1260091097840929,-0.0765505973861857,-0.08403456482837801,-0.02984840259381632,0.03340906065976481,0.03388694795279992,0.005483960959478222,0.001850236222916547,-0.08827653973976035,-0.014872532235301158,0.03239300021416423,-0.03197730292725347,-0.013893412724096162,-0.07664773710650138,0.09057503541229528,0.022363921228572926,-0.024022243291944814,-0.022793108594288333,-0.043425125308749195,-0.1321709899108272,-0.020701527055964813,-0.12591109133525763,-0.01880223609470462,0.033668037418820074,nan,0.15505617050784617,-0.14181357725745397,-0.029916964701486918,0.003416940783680558,-0.014403354388758638,0.11724796761305772,nan,-0.05398884907299493,0.02298962462101272,-0.007103193784947328
EtalonEtalon_R09_20260415080001_deg0_sp.fits,61145.352317518,0.037405173022219955,0.11330130757035237,-0.0741302220672469,-0.07513837337072833,-0.03364402857356455,0.033843304017476664,0.0375998986739148,0.014265278371831148,0.010960964844227105,-0.08806217544867395,-0.014212303074329516,0.026951807602161024,-0.03624880932446954,-0.012234733388928214,-0.07333258941149672,0.08491513468729676,0.018476686654815777,-0.021528458018657264,-0.04509860764335475,-0.040402720853785205,-0.12757364129707674,-0.027303761396528667,-0.12901184274279046,-0.016265742701952204,0.03750151810203943,nan,0.15713221628308635,-0.14445826486488555,-0.026282600810349416,-0.00015439554775008996,-0.014067060235178543,0.12299247568197108,nan,-0.05226496463348571,0.027627539370436653,0.0009659026570918265
