Time,"output {channel=""blue_etalon"", units=""Amps""}",seconds,days,jd,amps,sams x axis,amps,fixed refderences JD offset
1.76E+12,0.346,1763581890,20411.82743,2460998.977,0.346,-1.022819445,0.346,
1.76E+12,0.346,1763581920,20411.82778,2460998.978,0.346,-1.022472222,0.346,
1.76E+12,0.346,1763581950,20411.82813,2460998.978,0.346,-1.022125,0.346,
1.76E+12,0.344,1763581980,20411.82847,2460998.978,0.344,-1.021777778,0.344,
1.76E+12,0.346,1763582010,20411.82882,2460998.979,0.346,-1.021430556,0.346,
1.76E+12,0.346,1763582040,20411.82917,2460998.979,0.346,-1.021083334,0.346,
1.76E+12,0.345,1763582070,20411.82951,2460998.979,0.345,-1.020736111,0.345,
1.76E+12,0.346,1763582100,20411.82986,2460998.98,0.346,-1.020388889,0.346,
1.76E+12,0.345,1763582130,20411.83021,2460998.98,0.345,-1.020041667,0.345,
1.76E+12,0.345,1763582160,20411.83056,2460998.98,0.345,-1.019694445,0.345,
1.76E+12,0.344,1763582190,20411.8309,2460998.981,0.344,-1.019347223,0.344,
1.76E+12,0.347,1763582220,20411.83125,2460998.981,0.347,-1.019,0.347,
1.76E+12,0.345,1763582250,20411.8316,2460998.981,0.345,-1.018652778,0.345,
1.76E+12,0.345,1763582280,20411.83194,2460998.982,0.345,-1.018305556,0.345,
1.76E+12,0.345,1763582310,20411.83229,2460998.982,0.345,-1.017958333,0.345,
1.76E+12,0.344,1763582340,20411.83264,2460998.982,0.344,-1.017611111,0.344,
1.76E+12,0.344,1763582370,20411.83299,2460998.983,0.344,-1.017263889,0.344,
1.76E+12,0.345,1763582400,20411.83333,2460998.983,0.345,-1.016916667,0.345,
1.76E+12,0.346,1763582430,20411.83368,2460998.983,0.346,-1.016569444,0.346,
1.76E+12,0.344,1763582460,20411.83403,2460998.984,0.344,-1.016222222,0.344,
1.76E+12,0.345,1763582490,20411.83438,2460998.984,0.345,-1.015875,0.345,
1.76E+12,0.345,1763582520,20411.83472,2460998.984,0.345,-1.015527778,0.345,
1.76E+12,0.345,1763582550,20411.83507,2460998.985,0.345,-1.015180556,0.345,
1.76E+12,0.345,1763582580,20411.83542,2460998.985,0.345,-1.014833333,0.345,
1.76E+12,0.346,1763582610,20411.83576,2460998.986,0.346,-1.014486111,0.346,
1.76E+12,0.345,1763582640,20411.83611,2460998.986,0.345,-1.014138889,0.345,
1.76E+12,0.345,1763582670,20411.83646,2460998.986,0.345,-1.013791667,0.345,
1.76E+12,0.345,1763582700,20411.83681,2460998.987,0.345,-1.013444445,0.345,
1.76E+12,0.344,1763582730,20411.83715,2460998.987,0.344,-1.013097222,0.344,
1.76E+12,0.345,1763582760,20411.8375,2460998.987,0.345,-1.01275,0.345,
1.76E+12,0.345,1763582790,20411.83785,2460998.988,0.345,-1.012402778,0.345,
1.76E+12,0.345,1763582820,20411.83819,2460998.988,0.345,-1.012055556,0.345,
1.76E+12,0.344,1763582850,20411.83854,2460998.988,0.344,-1.011708334,0.344,
1.76E+12,0.345,1763582880,20411.83889,2460998.989,0.345,-1.011361111,0.345,
1.76E+12,0.346,1763582910,20411.83924,2460998.989,0.346,-1.011013889,0.346,
1.76E+12,0.344,1763582940,20411.83958,2460998.989,0.344,-1.010666667,0.344,
1.76E+12,0.346,1763582970,20411.83993,2460998.99,0.346,-1.010319444,0.346,
1.76E+12,0.344,1763583000,20411.84028,2460998.99,0.344,-1.009972222,0.344,
1.76E+12,0.343,1763583030,20411.84063,2460998.99,0.343,-1.009625,0.343,
1.76E+12,0.344,1763583060,20411.84097,2460998.991,0.344,-1.009277778,0.344,
1.76E+12,0.345,1763583090,20411.84132,2460998.991,0.345,-1.008930556,0.345,
1.76E+12,0.345,1763583120,20411.84167,2460998.991,0.345,-1.008583333,0.345,
1.76E+12,0.345,1763583150,20411.84201,2460998.992,0.345,-1.008236111,0.345,
1.76E+12,0.344,1763583180,20411.84236,2460998.992,0.344,-1.007888889,0.344,
1.76E+12,0.345,1763583210,20411.84271,2460998.992,0.345,-1.007541667,0.345,
1.76E+12,0.344,1763583240,20411.84306,2460998.993,0.344,-1.007194445,0.344,
1.76E+12,0.344,1763583270,20411.8434,2460998.993,0.344,-1.006847222,0.344,
1.76E+12,0.345,1763583300,20411.84375,2460998.994,0.345,-1.0065,0.345,
1.76E+12,0.346,1763583330,20411.8441,2460998.994,0.346,-1.006152778,0.346,
1.76E+12,0.345,1763583360,20411.84444,2460998.994,0.345,-1.005805556,0.345,
1.76E+12,0.345,1763583390,20411.84479,2460998.995,0.345,-1.005458334,0.345,
1.76E+12,0.345,1763583420,20411.84514,2460998.995,0.345,-1.005111111,0.345,
1.76E+12,0.344,1763583450,20411.84549,2460998.995,0.344,-1.004763889,0.344,
1.76E+12,0.345,1763583480,20411.84583,2460998.996,0.345,-1.004416667,0.345,
1.76E+12,0.345,1763583510,20411.84618,2460998.996,0.345,-1.004069445,0.345,
1.76E+12,0.345,1763583540,20411.84653,2460998.996,0.345,-1.003722223,0.345,
1.76E+12,0.345,1763583570,20411.84688,2460998.997,0.345,-1.003375,0.345,
1.76E+12,0.344,1763583600,20411.84722,2460998.997,0.344,-1.003027778,0.344,
1.76E+12,0.345,1763583630,20411.84757,2460998.997,0.345,-1.002680556,0.345,
1.76E+12,0.345,1763583660,20411.84792,2460998.998,0.345,-1.002333333,0.345,
1.76E+12,0.345,1763583690,20411.84826,2460998.998,0.345,-1.001986111,0.345,
1.76E+12,0.346,1763583720,20411.84861,2460998.998,0.346,-1.001638889,0.346,
1.76E+12,0.345,1763583750,20411.84896,2460998.999,0.345,-1.001291667,0.345,
1.76E+12,0.346,1763583780,20411.84931,2460998.999,0.346,-1.000944444,0.346,
1.76E+12,0.344,1763583810,20411.84965,2460998.999,0.344,-1.000597222,0.344,
1.76E+12,0.344,1763583840,20411.85,2460999,0.344,-1.00025,0.344,
1.76E+12,0.345,1763583870,20411.85035,2460999,0.345,-0.999902778,0.345,
1.76E+12,0.344,1763583900,20411.85069,2460999,0.344,-0.999555556,0.344,
1.76E+12,0.344,1763583930,20411.85104,2460999.001,0.344,-0.999208333,0.344,
1.76E+12,0.345,1763583960,20411.85139,2460999.001,0.345,-0.998861111,0.345,
1.76E+12,0.344,1763583990,20411.85174,2460999.001,0.344,-0.998513889,0.344,
1.76E+12,0.345,1763584020,20411.85208,2460999.002,0.345,-0.998166667,0.345,
1.76E+12,0.345,1763584050,20411.85243,2460999.002,0.345,-0.997819445,0.345,
1.76E+12,0.345,1763584080,20411.85278,2460999.003,0.345,-0.997472222,0.345,
1.76E+12,0.345,1763584110,20411.85313,2460999.003,0.345,-0.997125,0.345,
1.76E+12,0.345,1763584140,20411.85347,2460999.003,0.345,-0.996777778,0.345,
1.76E+12,0.345,1763584170,20411.85382,2460999.004,0.345,-0.996430556,0.345,
1.76E+12,0.344,1763584200,20411.85417,2460999.004,0.344,-0.996083334,0.344,
1.76E+12,0.344,1763584230,20411.85451,2460999.004,0.344,-0.995736111,0.344,
1.76E+12,0.345,1763584260,20411.85486,2460999.005,0.345,-0.995388889,0.345,
1.76E+12,0.346,1763584290,20411.85521,2460999.005,0.346,-0.995041667,0.346,
1.76E+12,0.346,1763584320,20411.85556,2460999.005,0.346,-0.994694444,0.346,
1.76E+12,0.345,1763584350,20411.8559,2460999.006,0.345,-0.994347222,0.345,
1.76E+12,0.346,1763584380,20411.85625,2460999.006,0.346,-0.994,0.346,
1.76E+12,0.346,1763584410,20411.8566,2460999.006,0.346,-0.993652778,0.346,
1.76E+12,0.346,1763584440,20411.85694,2460999.007,0.346,-0.993305556,0.346,
1.76E+12,0.345,1763584470,20411.85729,2460999.007,0.345,-0.992958333,0.345,
1.76E+12,0.344,1763584500,20411.85764,2460999.007,0.344,-0.992611111,0.344,
1.76E+12,0.344,1763584530,20411.85799,2460999.008,0.344,-0.992263889,0.344,
1.76E+12,0.345,1763584560,20411.85833,2460999.008,0.345,-0.991916667,0.345,
1.76E+12,0.345,1763584590,20411.85868,2460999.008,0.345,-0.991569445,0.345,
1.76E+12,0.344,1763584620,20411.85903,2460999.009,0.344,-0.991222222,0.344,
1.76E+12,0.346,1763584650,20411.85938,2460999.009,0.346,-0.990875,0.346,
1.76E+12,0.345,1763584680,20411.85972,2460999.009,0.345,-0.990527778,0.345,
1.76E+12,0.344,1763584710,20411.86007,2460999.01,0.344,-0.990180556,0.344,
1.76E+12,0.344,1763584740,20411.86042,2460999.01,0.344,-0.989833334,0.344,
1.76E+12,0.345,1763584770,20411.86076,2460999.011,0.345,-0.989486111,0.345,
1.76E+12,0.345,1763584800,20411.86111,2460999.011,0.345,-0.989138889,0.345,
1.76E+12,0.345,1763584830,20411.86146,2460999.011,0.345,-0.988791667,0.345,
1.76E+12,0.343,1763584860,20411.86181,2460999.012,0.343,-0.988444445,0.343,
1.76E+12,0.346,1763584890,20411.86215,2460999.012,0.346,-0.988097223,0.346,
1.76E+12,0.345,1763584920,20411.8625,2460999.012,0.345,-0.98775,0.345,
1.76E+12,0.345,1763584950,20411.86285,2460999.013,0.345,-0.987402778,0.345,
1.76E+12,0.344,1763584980,20411.86319,2460999.013,0.344,-0.987055556,0.344,
1.76E+12,0.344,1763585010,20411.86354,2460999.013,0.344,-0.986708333,0.344,
1.76E+12,0.345,1763585040,20411.86389,2460999.014,0.345,-0.986361111,0.345,
1.76E+12,0.345,1763585070,20411.86424,2460999.014,0.345,-0.986013889,0.345,
1.76E+12,0.346,1763585100,20411.86458,2460999.014,0.346,-0.985666667,0.346,
1.76E+12,0.344,1763585130,20411.86493,2460999.015,0.344,-0.985319444,0.344,
1.76E+12,0.344,1763585160,20411.86528,2460999.015,0.344,-0.984972222,0.344,
1.76E+12,0.345,1763585190,20411.86563,2460999.015,0.345,-0.984625,0.345,
1.76E+12,0.345,1763585220,20411.86597,2460999.016,0.345,-0.984277778,0.345,
1.76E+12,0.344,1763585250,20411.86632,2460999.016,0.344,-0.983930556,0.344,
1.76E+12,0.344,1763585280,20411.86667,2460999.016,0.344,-0.983583333,0.344,
1.76E+12,0.345,1763585310,20411.86701,2460999.017,0.345,-0.983236111,0.345,
1.76E+12,0.346,1763585340,20411.86736,2460999.017,0.346,-0.982888889,0.346,
1.76E+12,0.347,1763585370,20411.86771,2460999.017,0.347,-0.982541667,0.347,
1.76E+12,0.345,1763585400,20411.86806,2460999.018,0.345,-0.982194445,0.345,
1.76E+12,0.345,1763585430,20411.8684,2460999.018,0.345,-0.981847222,0.345,
1.76E+12,0.344,1763585460,20411.86875,2460999.019,0.344,-0.9815,0.344,
1.76E+12,0.346,1763585490,20411.8691,2460999.019,0.346,-0.981152778,0.346,
1.76E+12,0.345,1763585520,20411.86944,2460999.019,0.345,-0.980805556,0.345,
1.76E+12,0.345,1763585550,20411.86979,2460999.02,0.345,-0.980458334,0.345,
1.76E+12,0.345,1763585580,20411.87014,2460999.02,0.345,-0.980111111,0.345,
1.76E+12,0.347,1763585610,20411.87049,2460999.02,0.347,-0.979763889,0.347,
1.76E+12,0.344,1763585640,20411.87083,2460999.021,0.344,-0.979416667,0.344,
1.76E+12,0.345,1763585670,20411.87118,2460999.021,0.345,-0.979069444,0.345,
1.76E+12,0.345,1763585700,20411.87153,2460999.021,0.345,-0.978722222,0.345,
1.76E+12,0.345,1763585730,20411.87188,2460999.022,0.345,-0.978375,0.345,
1.76E+12,0.345,1763585760,20411.87222,2460999.022,0.345,-0.978027778,0.345,
1.76E+12,0.344,1763585790,20411.87257,2460999.022,0.344,-0.977680556,0.344,
1.76E+12,0.345,1763585820,20411.87292,2460999.023,0.345,-0.977333333,0.345,
1.76E+12,0.345,1763585850,20411.87326,2460999.023,0.345,-0.976986111,0.345,
1.76E+12,0.344,1763585880,20411.87361,2460999.023,0.344,-0.976638889,0.344,
1.76E+12,0.346,1763585910,20411.87396,2460999.024,0.346,-0.976291667,0.346,
1.76E+12,0.345,1763585940,20411.87431,2460999.024,0.345,-0.975944445,0.345,
1.76E+12,0.344,1763585970,20411.87465,2460999.024,0.344,-0.975597222,0.344,
1.76E+12,0.344,1763586000,20411.875,2460999.025,0.344,-0.97525,0.344,
1.76E+12,0.345,1763586030,20411.87535,2460999.025,0.345,-0.974902778,0.345,
1.76E+12,0.345,1763586060,20411.87569,2460999.025,0.345,-0.974555556,0.345,
1.76E+12,0.345,1763586090,20411.87604,2460999.026,0.345,-0.974208334,0.345,
1.76E+12,0.345,1763586120,20411.87639,2460999.026,0.345,-0.973861111,0.345,
1.76E+12,0.346,1763586150,20411.87674,2460999.026,0.346,-0.973513889,0.346,
1.76E+12,0.344,1763586180,20411.87708,2460999.027,0.344,-0.973166667,0.344,
1.76E+12,0.345,1763586210,20411.87743,2460999.027,0.345,-0.972819445,0.345,
1.76E+12,0.345,1763586240,20411.87778,2460999.028,0.345,-0.972472223,0.345,
1.76E+12,0.344,1763586270,20411.87813,2460999.028,0.344,-0.972125,0.344,
1.76E+12,0.345,1763586300,20411.87847,2460999.028,0.345,-0.971777778,0.345,
1.76E+12,0.345,1763586330,20411.87882,2460999.029,0.345,-0.971430556,0.345,
1.76E+12,0.345,1763586360,20411.87917,2460999.029,0.345,-0.971083333,0.345,
1.76E+12,0.344,1763586390,20411.87951,2460999.029,0.344,-0.970736111,0.344,
1.76E+12,0.345,1763586420,20411.87986,2460999.03,0.345,-0.970388889,0.345,
1.76E+12,0.345,1763586450,20411.88021,2460999.03,0.345,-0.970041667,0.345,
1.76E+12,0.345,1763586480,20411.88056,2460999.03,0.345,-0.969694444,0.345,
1.76E+12,0.345,1763586510,20411.8809,2460999.031,0.345,-0.969347222,0.345,
1.76E+12,0.345,1763586540,20411.88125,2460999.031,0.345,-0.969,0.345,
1.76E+12,0.344,1763586570,20411.8816,2460999.031,0.344,-0.968652778,0.344,
1.76E+12,0.346,1763586600,20411.88194,2460999.032,0.346,-0.968305556,0.346,
1.76E+12,0.345,1763586630,20411.88229,2460999.032,0.345,-0.967958333,0.345,
1.76E+12,0.345,1763586660,20411.88264,2460999.032,0.345,-0.967611111,0.345,
1.76E+12,0.345,1763586690,20411.88299,2460999.033,0.345,-0.967263889,0.345,
1.76E+12,0.345,1763586720,20411.88333,2460999.033,0.345,-0.966916667,0.345,
1.76E+12,0.345,1763586750,20411.88368,2460999.033,0.345,-0.966569445,0.345,
1.76E+12,0.344,1763586780,20411.88403,2460999.034,0.344,-0.966222222,0.344,
1.76E+12,0.345,1763586810,20411.88438,2460999.034,0.345,-0.965875,0.345,
1.76E+12,0.345,1763586840,20411.88472,2460999.034,0.345,-0.965527778,0.345,
1.76E+12,0.345,1763586870,20411.88507,2460999.035,0.345,-0.965180556,0.345,
1.76E+12,0.345,1763586900,20411.88542,2460999.035,0.345,-0.964833334,0.345,
1.76E+12,0.344,1763586930,20411.88576,2460999.036,0.344,-0.964486111,0.344,
1.76E+12,0.344,1763586960,20411.88611,2460999.036,0.344,-0.964138889,0.344,
1.76E+12,0.345,1763586990,20411.88646,2460999.036,0.345,-0.963791667,0.345,
1.76E+12,0.344,1763587020,20411.88681,2460999.037,0.344,-0.963444444,0.344,
1.76E+12,0.344,1763587050,20411.88715,2460999.037,0.344,-0.963097222,0.344,
1.76E+12,0.346,1763587080,20411.8875,2460999.037,0.346,-0.96275,0.346,
1.76E+12,0.344,1763587110,20411.88785,2460999.038,0.344,-0.962402778,0.344,
1.76E+12,0.345,1763587140,20411.88819,2460999.038,0.345,-0.962055556,0.345,
1.76E+12,0.345,1763587170,20411.88854,2460999.038,0.345,-0.961708333,0.345,
1.76E+12,0.346,1763587200,20411.88889,2460999.039,0.346,-0.961361111,0.346,
1.76E+12,0.344,1763587230,20411.88924,2460999.039,0.344,-0.961013889,0.344,
1.76E+12,0.344,1763587260,20411.88958,2460999.039,0.344,-0.960666667,0.344,
1.76E+12,0.345,1763587290,20411.88993,2460999.04,0.345,-0.960319445,0.345,
1.76E+12,0.344,1763587320,20411.89028,2460999.04,0.344,-0.959972222,0.344,
1.76E+12,0.345,1763587350,20411.89063,2460999.04,0.345,-0.959625,0.345,
1.76E+12,0.344,1763587380,20411.89097,2460999.041,0.344,-0.959277778,0.344,
1.76E+12,0.345,1763587410,20411.89132,2460999.041,0.345,-0.958930556,0.345,
1.76E+12,0.345,1763587440,20411.89167,2460999.041,0.345,-0.958583334,0.345,
1.76E+12,0.345,1763587470,20411.89201,2460999.042,0.345,-0.958236111,0.345,
1.76E+12,0.345,1763587500,20411.89236,2460999.042,0.345,-0.957888889,0.345,
1.76E+12,0.345,1763587530,20411.89271,2460999.042,0.345,-0.957541667,0.345,
1.76E+12,0.345,1763587560,20411.89306,2460999.043,0.345,-0.957194445,0.345,
1.76E+12,0.345,1763587590,20411.8934,2460999.043,0.345,-0.956847223,0.345,
1.76E+12,0.345,1763587620,20411.89375,2460999.044,0.345,-0.9565,0.345,
1.76E+12,0.345,1763587650,20411.8941,2460999.044,0.345,-0.956152778,0.345,
1.76E+12,0.344,1763587680,20411.89444,2460999.044,0.344,-0.955805556,0.344,
1.76E+12,0.344,1763587710,20411.89479,2460999.045,0.344,-0.955458333,0.344,
1.76E+12,0.344,1763587740,20411.89514,2460999.045,0.344,-0.955111111,0.344,
1.76E+12,0.345,1763587770,20411.89549,2460999.045,0.345,-0.954763889,0.345,
1.76E+12,0.345,1763587800,20411.89583,2460999.046,0.345,-0.954416667,0.345,
1.76E+12,0.345,1763587830,20411.89618,2460999.046,0.345,-0.954069444,0.345,
1.76E+12,0.346,1763587860,20411.89653,2460999.046,0.346,-0.953722222,0.346,
1.76E+12,0.344,1763587890,20411.89688,2460999.047,0.344,-0.953375,0.344,
1.76E+12,0.345,1763587920,20411.89722,2460999.047,0.345,-0.953027778,0.345,
1.76E+12,0.344,1763587950,20411.89757,2460999.047,0.344,-0.952680556,0.344,
1.76E+12,0.346,1763587980,20411.89792,2460999.048,0.346,-0.952333333,0.346,
1.76E+12,0.344,1763588010,20411.89826,2460999.048,0.344,-0.951986111,0.344,
1.76E+12,0.346,1763588040,20411.89861,2460999.048,0.346,-0.951638889,0.346,
1.76E+12,0.345,1763588070,20411.89896,2460999.049,0.345,-0.951291667,0.345,
1.76E+12,0.344,1763588100,20411.89931,2460999.049,0.344,-0.950944445,0.344,
1.76E+12,0.345,1763588130,20411.89965,2460999.049,0.345,-0.950597222,0.345,
1.76E+12,0.345,1763588160,20411.9,2460999.05,0.345,-0.95025,0.345,
1.76E+12,0.345,1763588190,20411.90035,2460999.05,0.345,-0.949902778,0.345,
1.76E+12,0.344,1763588220,20411.90069,2460999.05,0.344,-0.949555556,0.344,
1.76E+12,0.345,1763588250,20411.90104,2460999.051,0.345,-0.949208334,0.345,
1.76E+12,0.345,1763588280,20411.90139,2460999.051,0.345,-0.948861111,0.345,
1.76E+12,0.344,1763588310,20411.90174,2460999.051,0.344,-0.948513889,0.344,
1.76E+12,0.346,1763588340,20411.90208,2460999.052,0.346,-0.948166667,0.346,
1.76E+12,0.347,1763588370,20411.90243,2460999.052,0.347,-0.947819444,0.347,
1.76E+12,0.346,1763588400,20411.90278,2460999.053,0.346,-0.947472222,0.346,
1.76E+12,0.344,1763588430,20411.90313,2460999.053,0.344,-0.947125,0.344,
1.76E+12,0.345,1763588460,20411.90347,2460999.053,0.345,-0.946777778,0.345,
1.76E+12,0.345,1763588490,20411.90382,2460999.054,0.345,-0.946430556,0.345,
1.76E+12,0.345,1763588520,20411.90417,2460999.054,0.345,-0.946083333,0.345,
1.76E+12,0.345,1763588550,20411.90451,2460999.054,0.345,-0.945736111,0.345,
1.76E+12,0.345,1763588580,20411.90486,2460999.055,0.345,-0.945388889,0.345,
1.76E+12,0.345,1763588610,20411.90521,2460999.055,0.345,-0.945041667,0.345,
1.76E+12,0.345,1763588640,20411.90556,2460999.055,0.345,-0.944694445,0.345,
1.76E+12,0.344,1763588670,20411.9059,2460999.056,0.344,-0.944347222,0.344,
1.76E+12,0.345,1763588700,20411.90625,2460999.056,0.345,-0.944,0.345,
1.76E+12,0.345,1763588730,20411.9066,2460999.056,0.345,-0.943652778,0.345,
1.76E+12,0.346,1763588760,20411.90694,2460999.057,0.346,-0.943305556,0.346,
1.76E+12,0.345,1763588790,20411.90729,2460999.057,0.345,-0.942958334,0.345,
1.76E+12,0.346,1763588820,20411.90764,2460999.057,0.346,-0.942611111,0.346,
1.76E+12,0.345,1763588850,20411.90799,2460999.058,0.345,-0.942263889,0.345,
1.76E+12,0.345,1763588880,20411.90833,2460999.058,0.345,-0.941916667,0.345,
1.76E+12,0.345,1763588910,20411.90868,2460999.058,0.345,-0.941569445,0.345,
1.76E+12,,1763588940,20411.90903,2460999.059,,-0.941222223,,
1.76E+12,0.345,1763588970,20411.90938,2460999.059,0.345,-0.940875,0.345,
1.76E+12,0.345,1763589000,20411.90972,2460999.059,0.345,-0.940527778,0.345,
1.76E+12,0.345,1763589030,20411.91007,2460999.06,0.345,-0.940180556,0.345,
1.76E+12,0.345,1763589060,20411.91042,2460999.06,0.345,-0.939833333,0.345,
1.76E+12,0.346,1763589090,20411.91076,2460999.061,0.346,-0.939486111,0.346,
1.76E+12,0.345,1763589120,20411.91111,2460999.061,0.345,-0.939138889,0.345,
1.76E+12,0.346,1763589150,20411.91146,2460999.061,0.346,-0.938791667,0.346,
1.76E+12,0.345,1763589180,20411.91181,2460999.062,0.345,-0.938444444,0.345,
1.76E+12,0.344,1763589210,20411.91215,2460999.062,0.344,-0.938097222,0.344,
1.76E+12,0.346,1763589240,20411.9125,2460999.062,0.346,-0.93775,0.346,
1.76E+12,0.345,1763589270,20411.91285,2460999.063,0.345,-0.937402778,0.345,
1.76E+12,0.346,1763589300,20411.91319,2460999.063,0.346,-0.937055556,0.346,
1.76E+12,0.345,1763589330,20411.91354,2460999.063,0.345,-0.936708333,0.345,
1.76E+12,0.346,1763589360,20411.91389,2460999.064,0.346,-0.936361111,0.346,
1.76E+12,0.346,1763589390,20411.91424,2460999.064,0.346,-0.936013889,0.346,
1.76E+12,0.345,1763589420,20411.91458,2460999.064,0.345,-0.935666667,0.345,
1.76E+12,0.345,1763589450,20411.91493,2460999.065,0.345,-0.935319445,0.345,
1.76E+12,0.345,1763589480,20411.91528,2460999.065,0.345,-0.934972222,0.345,
1.76E+12,0.345,1763589510,20411.91563,2460999.065,0.345,-0.934625,0.345,
1.76E+12,0.345,1763589540,20411.91597,2460999.066,0.345,-0.934277778,0.345,
1.76E+12,0.345,1763589570,20411.91632,2460999.066,0.345,-0.933930556,0.345,
1.76E+12,0.344,1763589600,20411.91667,2460999.066,0.344,-0.933583334,0.344,
1.76E+12,0.345,1763589630,20411.91701,2460999.067,0.345,-0.933236111,0.345,
1.76E+12,0.346,1763589660,20411.91736,2460999.067,0.346,-0.932888889,0.346,
1.76E+12,0.345,1763589690,20411.91771,2460999.067,0.345,-0.932541667,0.345,
1.76E+12,0.346,1763589720,20411.91806,2460999.068,0.346,-0.932194444,0.346,
1.76E+12,0.344,1763589750,20411.9184,2460999.068,0.344,-0.931847222,0.344,
1.76E+12,0.347,1763589780,20411.91875,2460999.069,0.347,-0.9315,0.347,
1.76E+12,0.344,1763589810,20411.9191,2460999.069,0.344,-0.931152778,0.344,
1.76E+12,0.345,1763589840,20411.91944,2460999.069,0.345,-0.930805556,0.345,
1.76E+12,0.344,1763589870,20411.91979,2460999.07,0.344,-0.930458333,0.344,
1.76E+12,0.346,1763589900,20411.92014,2460999.07,0.346,-0.930111111,0.346,
1.76E+12,0.346,1763589930,20411.92049,2460999.07,0.346,-0.929763889,0.346,
1.76E+12,0.344,1763589960,20411.92083,2460999.071,0.344,-0.929416667,0.344,
1.76E+12,0.346,1763589990,20411.92118,2460999.071,0.346,-0.929069445,0.346,
1.76E+12,0.346,1763590020,20411.92153,2460999.071,0.346,-0.928722222,0.346,
1.76E+12,0.345,1763590050,20411.92188,2460999.072,0.345,-0.928375,0.345,
1.76E+12,0.345,1763590080,20411.92222,2460999.072,0.345,-0.928027778,0.345,
1.76E+12,0.343,1763590110,20411.92257,2460999.072,0.343,-0.927680556,0.343,
1.76E+12,0.345,1763590140,20411.92292,2460999.073,0.345,-0.927333334,0.345,
1.76E+12,0.343,1763590170,20411.92326,2460999.073,0.343,-0.926986111,0.343,
1.76E+12,0.345,1763590200,20411.92361,2460999.073,0.345,-0.926638889,0.345,
1.76E+12,0.345,1763590230,20411.92396,2460999.074,0.345,-0.926291667,0.345,
1.76E+12,0.346,1763590260,20411.92431,2460999.074,0.346,-0.925944445,0.346,
1.76E+12,0.345,1763590290,20411.92465,2460999.074,0.345,-0.925597223,0.345,
1.76E+12,0.345,1763590320,20411.925,2460999.075,0.345,-0.92525,0.345,
1.76E+12,0.346,1763590350,20411.92535,2460999.075,0.346,-0.924902778,0.346,
1.76E+12,0.345,1763590380,20411.92569,2460999.075,0.345,-0.924555556,0.345,
1.76E+12,0.345,1763590410,20411.92604,2460999.076,0.345,-0.924208333,0.345,
1.76E+12,0.343,1763590440,20411.92639,2460999.076,0.343,-0.923861111,0.343,
1.76E+12,0.345,1763590470,20411.92674,2460999.076,0.345,-0.923513889,0.345,
1.76E+12,0.345,1763590500,20411.92708,2460999.077,0.345,-0.923166667,0.345,
1.76E+12,0.344,1763590530,20411.92743,2460999.077,0.344,-0.922819444,0.344,
1.76E+12,0.346,1763590560,20411.92778,2460999.078,0.346,-0.922472222,0.346,
1.76E+12,0.345,1763590590,20411.92813,2460999.078,0.345,-0.922125,0.345,
1.76E+12,0.345,1763590620,20411.92847,2460999.078,0.345,-0.921777778,0.345,
1.76E+12,0.345,1763590650,20411.92882,2460999.079,0.345,-0.921430556,0.345,
1.76E+12,0.345,1763590680,20411.92917,2460999.079,0.345,-0.921083333,0.345,
1.76E+12,0.346,1763590710,20411.92951,2460999.079,0.346,-0.920736111,0.346,
1.76E+12,0.3445,1763590740,20411.92986,2460999.08,0.3445,-0.920388889,0.3445,
1.76E+12,0.345,1763590770,20411.93021,2460999.08,0.345,-0.920041667,0.345,
1.76E+12,,1763590800,20411.93056,2460999.08,,-0.919694445,,
1.76E+12,,1763590830,20411.9309,2460999.081,,-0.919347222,,
1.76E+12,,1763590860,20411.93125,2460999.081,,-0.919,,
1.76E+12,,1763590890,20411.9316,2460999.081,,-0.918652778,,
1.76E+12,0.346,1763590920,20411.93194,2460999.082,0.346,-0.918305556,0.346,
1.76E+12,0.345,1763590950,20411.93229,2460999.082,0.345,-0.917958334,0.345,
1.76E+12,0.345,1763590980,20411.93264,2460999.082,0.345,-0.917611111,0.345,
1.76E+12,0.345,1763591010,20411.93299,2460999.083,0.345,-0.917263889,0.345,
1.76E+12,0.345,1763591040,20411.93333,2460999.083,0.345,-0.916916667,0.345,
1.76E+12,0.344,1763591070,20411.93368,2460999.083,0.344,-0.916569444,0.344,
1.76E+12,0.345,1763591100,20411.93403,2460999.084,0.345,-0.916222222,0.345,
1.76E+12,0.346,1763591130,20411.93438,2460999.084,0.346,-0.915875,0.346,
1.76E+12,0.346,1763591160,20411.93472,2460999.084,0.346,-0.915527778,0.346,
1.76E+12,0.344,1763591190,20411.93507,2460999.085,0.344,-0.915180556,0.344,
1.76E+12,0.345,1763591220,20411.93542,2460999.085,0.345,-0.914833333,0.345,
1.76E+12,0.345,1763591250,20411.93576,2460999.086,0.345,-0.914486111,0.345,
1.76E+12,0.345,1763591280,20411.93611,2460999.086,0.345,-0.914138889,0.345,
1.76E+12,0.345,1763591310,20411.93646,2460999.086,0.345,-0.913791667,0.345,
1.76E+12,0.346,1763591340,20411.93681,2460999.087,0.346,-0.913444445,0.346,
1.76E+12,0.344,1763591370,20411.93715,2460999.087,0.344,-0.913097222,0.344,
1.76E+12,0.345,1763591400,20411.9375,2460999.087,0.345,-0.91275,0.345,
