jd,rv_arr,rv_arr_cal,rv_err_arr,rv_err_cal_arr
2460996.228908217,-17.405671641824696,-19.37546978518806,0.11570570532834348,0.11201637201136577
2460996.231129057,-17.268883967041887,-18.93575901634782,0.11432526390200433,0.11077423122627696
2460996.233349898,-17.728864175578252,-19.01431104305276,0.11494713526501847,0.11129612729604615
2460996.235570738,-18.31933511764693,-19.763321544683446,0.11436105473168001,0.1107793572927982
2460996.237791576,-18.516838218279354,-19.933359215233875,0.11525018683248413,0.1115270198483353
2460996.240012416,-18.29131666019099,-20.607790184684855,0.11576888727170452,0.11210432461175086
2460996.242233256,-17.448902071729446,-19.208085405978096,0.11520421444344466,0.11153146873267035
2460996.244454097,-17.15456571824771,-18.0605177410722,0.11502056352080883,0.11145976775910353
2460996.246674938,-17.346033391424715,-19.039863146464917,0.11591275042357979,0.11218768125579476
2460996.248895777,-17.6787628459328,-19.052106318639176,0.1155077523618645,0.11179492440701587
2460996.251116617,-17.637696796500045,-19.896531932180324,0.1151212171991612,0.11144481416574983
2460996.253337458,-18.23191158496277,-20.174067239429966,0.115140544202653,0.11149648644821092
2460996.255558301,-17.61070300112053,-19.32038255144518,0.11530591387696994,0.11162540853275178
2460996.257779147,-16.448573223574094,-18.712098589832006,0.11486707366412487,0.11121520760766213
2460996.259999991,-17.370740348748512,-18.814374641231836,0.11558948573285024,0.11185603156170106
2460996.262220833,-17.17931009810836,-18.465251199503843,0.11635928484489981,0.11261475518482932
2460996.264441673,-16.882979437919126,-18.471097201567368,0.11532229877555636,0.11162956123214393
2460996.266662515,-17.145876414327297,-17.972232113729962,0.11411673376918492,0.11046416500372726
2460996.268883357,-18.123281167897375,-19.471404456933293,0.11434475538411269,0.1107355548872982
2460996.271104198,-17.505330110367815,-19.605110097832107,0.11492326279421267,0.11119957102627603
2460996.27332504,-17.819234847454222,-18.74480590318325,0.11661494544248684,0.11274574472693859
2460996.275545881,-16.861878261345176,-18.424161995975766,0.11486056994866735,0.11121998943585595
2460996.277766721,-17.64141698724574,-18.90818333643867,0.11520623909103095,0.11143430725296471
2460996.279987562,-17.532155131519453,-19.882902035121738,0.11484413504011667,0.1111834505948641
2460996.282208403,-18.108046816201025,-19.501197089602233,0.11485859609767447,0.11119314916023339
2460996.284429245,-17.662774781515655,-18.584117634920077,0.11440387148795146,0.11078522802252631
2460996.286650087,-17.654764317955365,-19.274334861371457,0.11604517986899714,0.11227086630585736
2460996.288870929,-17.928449432428053,-19.514016996568685,0.11644028232020337,0.11264475964991771
2460996.291091771,-18.106356471064736,-19.233452494482595,0.11563286954003432,0.11189538294187944
2460996.293312614,-17.744388766939586,-19.58907585780719,0.11401003422666708,0.11038712519033794
2460996.295533458,-17.98206564773337,-19.351117556083317,0.11537123649651619,0.11163817603998998
2460996.297754301,-18.66716489703472,-19.580531527100185,0.116037155156326,0.11224241961776099
2460996.299975144,-16.915736568049258,-19.811862530824495,0.11445937833630263,0.11077024680192214
2460996.302195986,-17.494717373499252,-19.235124634955778,0.1145828314035109,0.11090480265046403
2460996.304416828,-17.990756856523554,-19.86387411249887,0.1156258731009757,0.11191641896390497
2460996.30663767,-19.086007882163088,-20.8861268127171,0.11461817457901394,0.11098840737950082
2460996.308858514,-19.77211897034382,-21.608956608631782,0.11489259325906302,0.111210100377648
2460996.311079356,-18.886701059416136,-20.669634255611196,0.11679965862846481,0.11291574926342111
2460996.313300198,-18.414714648805703,-19.900302939387057,0.11643380881826816,0.11265278710180344
2460996.31552104,-17.17892172618384,-18.572365006106963,0.11604080907693887,0.11228560086303498
2460996.317741884,-16.673274849010557,-18.612762505301827,0.11532063085499555,0.11167734247236528
2460996.319962727,-16.649830722260266,-18.02822081097096,0.11518498402047485,0.111460988397293
