time,mks_temperature,ETALONHOUSING,FOLDMOUNT,PRISMMOUNT,GRATINGMOUNT,JPLFLEXSTRAP,COLDHEAD,GRATINGBASE,CUBARSTRAPEND,AMBIENT,VACSHELLBOTTOM,INNERSHIELD,VACSHELLBOX,DETECTOR,MOLYLEFT,TMA3BASEPLATE,MIDDLEBASEPLATE,VACSHELLTOP,VACSHELLFEEDLEFT
2025-11-14T17:46:00.00Z,301.000,299.996,76.468,76.535,76.472,69.757,56.298,76.533,73.001,290.697,289.994,76.184,289.997,76.900,77.229,75.561,76.221,289.670,291.040
2025-11-14T17:48:00.00Z,301.000,299.996,76.470,76.535,76.475,69.756,56.292,76.534,72.998,290.745,289.993,76.184,289.998,76.901,77.227,75.563,76.222,289.670,291.040
2025-11-14T17:50:00.00Z,301.000,299.997,76.469,76.534,76.473,69.756,56.295,76.533,72.999,290.709,289.994,76.185,289.996,76.901,77.229,75.566,76.219,289.670,291.030
2025-11-14T17:52:00.00Z,301.000,299.997,76.467,76.535,76.473,69.758,56.294,76.534,73.000,290.761,289.993,76.183,289.997,76.901,77.230,75.562,76.222,289.670,291.040
2025-11-14T17:54:00.00Z,301.000,299.997,76.469,76.534,76.475,69.759,56.294,76.533,73.000,290.715,289.993,76.184,289.998,76.899,77.228,75.563,76.221,289.670,291.040
2025-11-14T17:56:00.00Z,301.000,299.996,76.468,76.535,76.474,69.761,56.299,76.535,73.000,290.749,289.995,76.185,289.998,76.899,77.226,75.563,76.221,289.670,291.040
2025-11-14T17:58:00.00Z,301.000,299.997,76.468,76.536,76.473,69.760,56.300,76.535,73.000,290.727,289.994,76.184,289.997,76.901,77.231,75.561,76.220,289.670,291.040
2025-11-14T18:00:00.00Z,301.000,299.997,76.469,76.533,76.473,69.759,56.300,76.532,73.000,290.740,289.994,76.186,289.998,76.901,77.229,75.564,76.222,289.670,291.030
2025-11-14T18:02:00.00Z,301.000,299.997,76.468,76.533,76.473,69.760,56.297,76.535,73.001,290.726,289.994,76.184,289.999,76.899,77.227,75.563,76.222,289.670,291.040
2025-11-14T18:04:00.00Z,301.000,299.998,76.468,76.533,76.475,69.758,56.294,76.534,73.000,290.770,289.994,76.184,289.998,76.900,77.228,75.561,76.220,289.670,291.040
2025-11-14T18:06:00.00Z,301.000,299.998,76.469,76.536,76.472,69.760,56.293,76.533,72.998,290.765,289.994,76.184,289.998,76.900,77.230,75.562,76.221,289.670,291.040
2025-11-14T18:08:00.00Z,301.000,299.997,76.467,76.535,76.475,69.760,56.296,76.533,73.001,290.822,289.994,76.186,289.998,76.901,77.229,75.564,76.220,289.670,291.040
2025-11-14T18:10:00.00Z,301.000,299.999,76.468,76.535,76.475,69.760,56.295,76.535,73.001,290.817,289.996,76.186,289.998,76.901,77.230,75.564,76.218,289.670,291.040
2025-11-14T18:12:00.00Z,301.000,299.998,76.468,76.535,76.473,69.760,56.302,76.534,73.001,290.738,289.995,76.186,289.998,76.901,77.230,75.562,76.219,289.670,291.040
2025-11-14T18:14:00.00Z,301.000,299.999,76.468,76.536,76.473,69.762,56.298,76.533,73.001,290.805,289.994,76.184,289.998,76.900,77.228,75.562,76.222,289.670,291.040
2025-11-14T18:16:00.00Z,301.000,299.998,76.467,76.536,76.474,69.761,56.304,76.535,72.999,290.806,289.994,76.184,289.999,76.901,77.229,75.565,76.220,289.670,291.040
2025-11-14T18:18:00.00Z,301.000,299.999,76.469,76.534,76.474,69.763,56.302,76.535,73.000,290.824,289.995,76.186,290.003,76.900,77.230,75.562,76.220,289.670,291.040
2025-11-14T18:20:00.00Z,301.000,299.998,76.468,76.536,76.473,69.762,56.301,76.533,73.000,290.778,289.994,76.184,289.999,76.900,77.230,75.565,76.222,289.670,291.040
2025-11-14T18:22:00.00Z,301.000,299.999,76.468,76.535,76.473,69.760,56.303,76.535,72.999,290.818,289.996,76.184,289.999,76.900,77.230,75.563,76.222,289.670,291.040
2025-11-14T18:24:00.00Z,301.000,300.000,76.468,76.534,76.473,69.759,56.295,76.533,72.999,290.779,289.997,76.183,289.998,76.900,77.230,75.564,76.222,289.670,291.040
2025-11-14T18:26:00.00Z,301.000,299.999,76.469,76.534,76.474,69.758,56.291,76.535,72.999,290.744,289.997,76.184,289.998,76.901,77.229,75.562,76.221,289.670,291.040
2025-11-14T18:28:00.00Z,301.000,300.000,76.469,76.535,76.474,69.758,56.294,76.534,73.000,290.761,289.996,76.185,289.999,76.899,77.230,75.564,76.221,289.670,291.040
2025-11-14T18:30:00.00Z,301.000,299.999,76.470,76.536,76.474,69.761,56.302,76.535,73.000,290.751,289.997,76.184,289.998,76.900,77.228,75.562,76.223,289.670,291.040
2025-11-14T18:32:00.00Z,301.000,300.000,76.468,76.535,76.472,69.763,56.303,76.533,73.003,290.808,289.996,76.185,289.997,76.899,77.229,75.562,76.223,289.670,291.040
2025-11-14T18:34:00.00Z,301.000,299.999,76.467,76.534,76.474,69.760,56.295,76.534,73.000,290.773,289.996,76.184,289.998,76.900,77.230,75.564,76.220,289.670,291.040
2025-11-14T18:36:00.00Z,301.000,299.999,76.467,76.535,76.474,69.758,56.293,76.535,73.000,290.792,289.996,76.186,289.999,76.900,77.229,75.562,76.221,289.670,291.040
2025-11-14T18:38:00.00Z,301.000,299.999,76.470,76.534,76.474,69.760,56.302,76.534,73.001,290.808,289.997,76.186,289.998,76.897,77.229,75.564,76.223,289.670,291.040
2025-11-14T18:40:00.00Z,301.000,299.998,76.469,76.535,76.473,69.760,56.294,76.535,73.001,290.821,289.996,76.186,289.998,76.901,77.227,75.560,76.223,289.670,291.040
2025-11-14T18:42:00.00Z,301.000,299.998,76.469,76.534,76.476,69.760,56.297,76.534,73.000,290.754,289.997,76.185,289.998,76.901,77.227,75.563,76.222,289.670,291.040
2025-11-14T18:44:00.00Z,301.000,299.999,76.470,76.535,76.474,69.759,56.292,76.533,72.999,290.708,289.997,76.185,289.999,76.900,77.231,75.561,76.222,289.670,291.040
2025-11-14T18:46:00.00Z,301.000,299.999,76.468,76.534,76.474,69.758,56.293,76.533,72.998,290.793,289.994,76.184,289.999,76.898,77.229,75.564,76.222,289.670,291.040
2025-11-14T18:48:00.00Z,301.000,299.999,76.469,76.536,76.475,69.760,56.298,76.535,72.999,290.786,289.995,76.184,289.999,76.900,77.228,75.563,76.221,289.670,291.040
2025-11-14T18:50:00.00Z,301.000,299.999,76.467,76.535,76.472,69.760,56.297,76.533,73.000,290.768,289.995,76.186,289.999,76.900,77.227,75.562,76.223,289.670,291.040
2025-11-14T18:52:00.00Z,301.000,299.998,76.467,76.534,76.474,69.760,56.295,76.533,72.999,290.789,289.995,76.184,290.000,76.899,77.230,75.564,76.223,289.670,291.040
2025-11-14T18:54:00.00Z,301.000,299.997,76.469,76.535,76.474,69.763,56.294,76.534,73.002,290.777,289.996,76.184,289.998,76.901,77.231,75.564,76.222,289.670,291.040
2025-11-14T18:56:00.00Z,301.000,299.999,76.469,76.535,76.474,69.760,56.295,76.533,73.000,290.685,289.995,76.185,289.998,76.901,77.231,75.563,76.221,289.670,291.040
2025-11-14T18:58:00.00Z,301.000,299.998,76.468,76.535,76.473,69.759,56.289,76.533,73.001,290.675,289.997,76.184,289.999,76.898,77.229,75.564,76.223,289.670,291.040
2025-11-14T19:00:00.00Z,301.000,300.000,76.468,76.536,76.474,69.758,56.291,76.533,72.999,290.675,289.997,76.184,289.998,76.901,77.228,75.564,76.220,289.670,291.040
2025-11-14T19:02:00.00Z,301.000,299.999,76.470,76.535,76.475,69.761,56.298,76.535,72.999,290.715,289.996,76.187,289.998,76.900,77.228,75.562,76.221,289.670,291.040
2025-11-14T19:04:00.00Z,301.000,299.999,76.468,76.535,76.473,69.762,56.299,76.535,73.001,290.691,289.996,76.184,289.999,76.901,77.230,75.563,76.221,289.670,291.040
2025-11-14T19:06:00.00Z,301.000,299.999,76.468,76.535,76.473,69.763,56.304,76.534,73.003,290.695,289.996,76.184,289.999,76.903,77.231,75.560,76.220,289.670,291.040
2025-11-14T19:08:00.00Z,301.000,299.998,76.470,76.537,76.475,69.760,56.296,76.534,73.000,290.723,289.996,76.183,289.999,76.901,77.229,75.564,76.219,289.670,291.040
2025-11-14T19:10:00.00Z,301.000,299.999,76.470,76.535,76.474,69.763,56.302,76.533,73.001,290.746,289.997,76.184,289.999,76.900,77.231,75.565,76.221,289.670,291.040
2025-11-14T19:12:00.00Z,301.000,299.997,76.469,76.535,76.475,69.763,56.297,76.535,73.002,290.750,289.996,76.186,289.999,76.899,77.228,75.562,76.222,289.670,291.040
2025-11-14T19:14:00.00Z,301.000,299.998,76.468,76.535,76.473,69.760,56.293,76.534,72.999,290.720,289.996,76.187,289.999,76.903,77.230,75.565,76.221,289.670,291.040
2025-11-14T19:16:00.00Z,301.000,299.998,76.469,76.535,76.473,69.759,56.295,76.534,72.999,290.758,289.997,76.187,289.999,76.899,77.230,75.562,76.222,289.670,291.040
2025-11-14T19:18:00.00Z,301.000,299.998,76.469,76.536,76.473,69.760,56.296,76.533,73.000,290.674,289.997,76.186,289.998,76.899,77.228,75.562,76.222,289.670,291.040
2025-11-14T19:20:00.00Z,301.000,299.997,76.468,76.534,76.474,69.760,56.296,76.534,72.999,290.601,289.997,76.184,289.999,76.901,77.229,75.562,76.222,289.670,291.040
2025-11-14T19:22:00.00Z,301.000,299.998,76.469,76.537,76.474,69.762,56.303,76.534,73.001,290.596,289.997,76.183,289.998,76.900,77.231,75.564,76.221,289.670,291.040
2025-11-14T19:24:00.00Z,301.000,299.997,76.470,76.537,76.475,69.762,56.300,76.534,73.000,290.694,289.996,76.186,289.999,76.901,77.229,75.562,76.221,289.670,291.040
2025-11-14T19:26:00.00Z,301.000,299.998,76.468,76.535,76.474,69.760,56.296,76.533,72.999,290.711,289.996,76.184,289.998,76.898,77.229,75.564,76.222,289.670,291.040
2025-11-14T19:28:00.00Z,301.000,299.997,76.469,76.535,76.475,69.762,56.296,76.534,73.001,290.764,289.997,76.185,289.999,76.900,77.230,75.562,76.222,289.670,291.040
2025-11-14T19:30:00.00Z,301.000,299.997,76.469,76.537,76.474,69.761,56.298,76.535,72.999,290.697,289.997,76.184,289.999,76.900,77.228,75.562,76.219,289.670,291.040
2025-11-14T19:32:00.00Z,301.000,299.997,76.470,76.536,76.474,69.762,56.304,76.533,73.001,290.662,289.996,76.185,289.998,76.900,77.227,75.563,76.221,289.670,291.040
2025-11-14T19:34:00.00Z,301.000,299.997,76.469,76.536,76.473,69.765,56.303,76.536,72.998,290.642,289.997,76.186,289.998,76.900,77.228,75.562,76.222,289.670,291.040
2025-11-14T19:36:00.00Z,301.000,299.998,76.469,76.536,76.475,69.758,56.289,76.534,73.000,290.650,289.998,76.187,289.999,76.901,77.229,75.563,76.222,289.670,291.040
2025-11-14T19:38:00.00Z,301.000,299.996,76.469,76.537,76.475,69.757,56.286,76.534,72.998,290.633,289.997,76.186,289.998,76.899,77.229,75.563,76.223,289.670,291.040
2025-11-14T19:40:00.00Z,301.000,299.997,76.468,76.535,76.474,69.758,56.295,76.533,72.999,290.604,289.997,76.184,289.998,76.899,77.227,75.562,76.222,289.670,291.040
2025-11-14T19:42:00.00Z,301.000,299.997,76.468,76.536,76.474,69.758,56.297,76.533,73.001,290.598,289.996,76.186,289.999,76.901,77.226,75.564,76.223,289.670,291.040
2025-11-14T19:44:00.00Z,301.000,299.997,76.470,76.534,76.474,69.761,56.297,76.533,73.001,290.663,289.997,76.186,289.997,76.901,77.230,75.562,76.223,289.670,291.040
2025-11-14T19:46:00.00Z,301.000,299.997,76.470,76.536,76.473,69.759,56.289,76.535,73.000,290.625,289.997,76.185,289.997,76.899,77.230,75.562,76.222,289.670,291.040
2025-11-14T19:48:00.00Z,301.000,299.997,76.470,76.537,76.474,69.760,56.301,76.534,73.000,290.643,289.997,76.187,289.998,76.902,77.230,75.562,76.222,289.670,291.040
2025-11-14T19:50:00.00Z,301.000,299.996,76.469,76.535,76.474,69.762,56.300,76.535,73.002,290.646,289.996,76.186,289.999,76.901,77.230,75.561,76.222,289.670,291.040
2025-11-14T19:52:00.00Z,301.000,299.997,76.469,76.535,76.474,69.765,56.303,76.534,73.001,290.669,289.996,76.184,289.998,76.899,77.229,75.564,76.222,289.670,291.040
2025-11-14T19:54:00.00Z,301.000,299.997,76.468,76.536,76.475,69.763,56.300,76.533,73.002,290.720,289.997,76.184,289.999,76.901,77.229,75.565,76.221,289.670,291.040
2025-11-14T19:56:00.00Z,301.000,299.997,76.470,76.534,76.474,69.760,56.293,76.534,73.001,290.713,289.996,76.184,289.998,76.898,77.229,75.564,76.223,289.670,291.040
2025-11-14T19:58:00.00Z,301.000,299.997,76.470,76.536,76.474,69.760,56.300,76.534,72.998,290.651,289.996,76.184,289.998,76.899,77.229,75.564,76.221,289.670,291.040
2025-11-14T20:00:00.00Z,301.000,299.997,76.469,76.536,76.475,69.760,56.298,76.534,72.999,290.721,289.997,76.184,289.998,76.900,77.229,75.565,76.224,289.670,291.040
2025-11-14T20:02:00.00Z,301.000,299.997,76.470,76.536,76.473,69.760,56.300,76.534,73.003,290.614,289.996,76.186,289.998,76.900,77.230,75.564,76.223,289.670,291.040
2025-11-14T20:04:00.00Z,301.000,299.997,76.470,76.538,76.475,69.759,56.293,76.535,72.999,290.649,289.997,76.187,289.999,76.901,77.231,75.564,76.221,289.670,291.040
2025-11-14T20:06:00.00Z,301.000,299.997,76.469,76.535,76.474,69.759,56.293,76.535,73.000,290.676,289.996,76.186,289.998,76.898,77.230,75.563,76.221,289.670,291.040
2025-11-14T20:08:00.00Z,301.000,299.998,76.469,76.536,76.473,69.760,56.300,76.533,72.999,290.688,289.996,76.184,289.999,76.900,77.229,75.562,76.222,289.670,291.040
2025-11-14T20:10:00.00Z,301.000,299.998,76.468,76.536,76.474,69.760,56.300,76.534,73.000,290.670,289.997,76.186,289.997,76.900,77.231,75.562,76.222,289.670,291.040
2025-11-14T20:12:00.00Z,301.000,299.999,76.471,76.537,76.474,69.762,56.300,76.535,73.000,290.665,289.997,76.187,289.999,76.898,77.229,75.562,76.221,289.670,291.040
2025-11-14T20:14:00.00Z,301.000,299.997,76.469,76.536,76.475,69.760,56.296,76.535,73.000,290.681,289.995,76.186,289.999,76.900,77.231,75.562,76.221,289.670,291.030
2025-11-14T20:16:00.00Z,301.000,299.998,76.470,76.535,76.474,69.760,56.297,76.534,73.000,290.732,289.997,76.184,289.999,76.898,77.229,75.562,76.223,289.660,291.040
2025-11-14T20:18:00.00Z,301.000,299.997,76.469,76.536,76.473,69.762,56.305,76.536,73.002,290.670,289.996,76.185,289.998,76.900,77.230,75.562,76.220,289.670,291.040
2025-11-14T20:20:00.00Z,301.000,299.998,76.470,76.535,76.474,69.763,56.303,76.535,73.000,290.613,289.994,76.184,289.998,76.900,77.228,75.564,76.222,289.660,291.040
2025-11-14T20:22:00.00Z,301.000,299.999,76.470,76.535,76.474,69.760,56.298,76.534,73.000,290.577,289.996,76.183,289.998,76.901,77.228,75.564,76.222,289.670,291.040
2025-11-14T20:24:00.00Z,301.000,299.998,76.469,76.534,76.472,69.758,56.295,76.536,73.000,290.586,289.996,76.185,289.998,76.899,77.231,75.562,76.221,289.660,291.040
2025-11-14T20:26:00.00Z,301.000,299.998,76.469,76.534,76.473,69.761,56.295,76.534,73.000,290.604,289.996,76.186,289.999,76.900,77.230,75.562,76.221,289.670,291.040
2025-11-14T20:28:00.00Z,301.000,299.998,76.469,76.536,76.474,69.757,56.297,76.533,73.000,290.547,289.996,76.186,289.999,76.899,77.229,75.563,76.221,289.670,291.030
2025-11-14T20:30:00.00Z,301.000,299.998,76.468,76.534,76.474,69.761,56.298,76.533,73.000,290.586,289.997,76.185,289.999,76.900,77.229,75.562,76.222,289.670,291.040
2025-11-14T20:32:00.00Z,301.000,299.999,76.469,76.536,76.473,69.763,56.300,76.535,73.001,290.702,289.996,76.185,289.998,76.900,77.229,75.562,76.221,289.670,291.030
2025-11-14T20:34:00.00Z,301.000,299.998,76.468,76.536,76.472,69.763,56.303,76.534,73.001,290.667,289.996,76.186,289.999,76.901,77.228,75.564,76.221,289.670,291.040
2025-11-14T20:36:00.00Z,301.000,299.999,76.467,76.536,76.472,69.761,56.293,76.535,73.001,290.681,289.995,76.186,289.998,76.900,77.230,75.562,76.223,289.670,291.040
2025-11-14T20:38:00.00Z,301.000,299.999,76.469,76.536,76.474,69.760,56.300,76.532,72.999,290.646,289.996,76.184,289.998,76.900,77.231,75.562,76.221,289.660,291.040
2025-11-14T20:40:00.00Z,301.000,299.998,76.469,76.535,76.475,69.762,56.301,76.534,73.000,290.694,289.996,76.185,289.998,76.900,77.227,75.561,76.221,289.660,291.040
2025-11-14T20:42:00.00Z,301.000,299.998,76.469,76.535,76.474,69.763,56.303,76.534,73.000,290.645,289.996,76.184,289.997,76.900,77.230,75.562,76.222,289.660,291.040
2025-11-14T20:44:00.00Z,301.000,299.999,76.469,76.535,76.476,69.763,56.297,76.532,73.000,290.707,289.996,76.184,289.998,76.899,77.228,75.562,76.221,289.670,291.040
2025-11-14T20:46:00.00Z,301.000,299.998,76.469,76.535,76.473,69.760,56.298,76.533,72.999,290.599,289.997,76.183,289.998,76.901,77.229,75.562,76.222,289.660,291.040
2025-11-14T20:48:00.00Z,301.000,299.998,76.469,76.536,76.474,69.760,56.298,76.534,73.000,290.563,289.995,76.184,289.999,76.901,77.228,75.564,76.222,289.670,291.040
2025-11-14T20:50:00.00Z,301.000,299.998,76.469,76.535,76.474,69.761,56.298,76.534,72.999,290.561,289.996,76.184,289.999,76.898,77.229,75.562,76.224,289.660,291.030
2025-11-14T20:52:00.00Z,301.000,299.997,76.470,76.535,76.474,69.758,56.291,76.535,72.999,290.601,289.995,76.184,289.998,76.901,77.229,75.564,76.221,289.660,291.040
2025-11-14T20:54:00.00Z,301.000,299.997,76.471,76.536,76.475,69.757,56.293,76.533,72.998,290.612,289.995,76.186,289.998,76.901,77.227,75.564,76.221,289.660,291.040
2025-11-14T20:56:00.00Z,301.000,299.997,76.470,76.536,76.473,69.758,56.291,76.534,73.001,290.639,289.995,76.185,289.997,76.900,77.230,75.564,76.223,289.660,291.040
2025-11-14T20:58:00.00Z,301.000,299.998,76.471,76.536,76.475,69.763,56.303,76.534,73.003,290.595,289.994,76.186,289.999,76.900,77.229,75.563,76.224,289.660,291.030
2025-11-14T21:00:00.00Z,301.000,299.997,76.469,76.537,76.472,69.765,56.307,76.533,73.000,290.535,289.994,76.186,289.999,76.901,77.229,75.562,76.220,289.660,291.030
2025-11-14T21:02:00.00Z,301.000,299.997,76.468,76.536,76.474,69.766,56.308,76.535,73.003,290.545,289.995,76.185,289.999,76.901,77.227,75.564,76.222,289.660,291.030
2025-11-14T21:04:00.00Z,301.000,299.997,76.470,76.536,76.474,69.763,56.303,76.534,73.000,290.526,289.996,76.184,289.999,76.900,77.230,75.562,76.220,289.660,291.030
2025-11-14T21:06:00.00Z,301.000,299.998,76.469,76.535,76.474,69.761,56.302,76.533,73.001,290.535,289.995,76.184,289.998,76.899,77.230,75.563,76.221,289.660,291.030
2025-11-14T21:08:00.00Z,301.000,299.997,76.469,76.536,76.473,69.758,56.298,76.535,72.999,290.529,289.995,76.186,289.998,76.900,77.227,75.564,76.219,289.660,291.030
2025-11-14T21:10:00.00Z,301.000,299.997,76.468,76.536,76.475,69.758,56.298,76.533,72.998,290.553,289.994,76.186,289.998,76.901,77.229,75.564,76.221,289.660,291.030
2025-11-14T21:12:00.00Z,301.000,299.997,76.469,76.535,76.474,69.761,56.303,76.534,73.001,290.559,289.995,76.184,289.998,76.900,77.229,75.563,76.222,289.660,291.030
2025-11-14T21:14:00.00Z,301.000,299.998,76.468,76.535,76.472,69.765,56.312,76.534,73.000,290.541,289.994,76.184,289.999,76.897,77.230,75.562,76.222,289.670,291.030
2025-11-14T21:16:00.00Z,301.000,299.999,76.470,76.536,76.475,69.766,56.312,76.535,73.001,290.587,289.995,76.186,289.998,76.900,77.229,75.562,76.223,289.660,291.030
2025-11-14T21:18:00.00Z,301.000,299.998,76.468,76.536,76.475,69.764,56.308,76.535,73.001,290.593,289.995,76.186,289.998,76.900,77.229,75.564,76.221,289.660,291.030
2025-11-14T21:20:00.00Z,301.000,299.999,76.468,76.536,76.474,69.762,56.305,76.535,72.998,290.604,289.994,76.184,289.999,76.900,77.229,75.563,76.222,289.660,291.030
2025-11-14T21:22:00.00Z,301.000,299.999,76.468,76.536,76.474,69.762,56.306,76.534,73.001,290.588,289.996,76.186,289.998,76.901,77.230,75.562,76.221,289.660,291.030
2025-11-14T21:24:00.00Z,301.000,299.998,76.469,76.535,76.474,69.759,56.298,76.533,72.998,290.592,289.995,76.186,289.998,76.901,77.229,75.563,76.221,289.660,291.030
2025-11-14T21:26:00.00Z,301.000,300.000,76.470,76.536,76.473,69.760,56.297,76.535,72.999,290.571,289.996,76.184,289.999,76.901,77.227,75.562,76.220,289.660,291.030
2025-11-14T21:28:00.00Z,301.000,299.998,76.469,76.536,76.474,69.759,56.292,76.534,72.999,290.615,289.996,76.186,289.998,76.898,77.229,75.562,76.220,289.660,291.030
2025-11-14T21:30:00.00Z,301.000,299.998,76.470,76.534,76.475,69.760,56.301,76.533,72.999,290.657,289.994,76.186,289.999,76.900,77.229,75.563,76.222,289.660,291.030
2025-11-14T21:32:00.00Z,301.000,299.999,76.469,76.535,76.474,69.763,56.306,76.534,73.000,290.608,289.996,76.184,289.999,76.900,77.230,75.562,76.222,289.660,291.030
2025-11-14T21:34:00.00Z,301.000,299.999,76.469,76.535,76.474,69.762,56.306,76.534,73.001,290.588,289.997,76.184,289.999,76.900,77.228,75.562,76.220,289.660,291.030
2025-11-14T21:36:00.00Z,301.000,299.999,76.467,76.534,76.473,69.763,56.310,76.534,73.003,290.589,289.997,76.186,289.999,76.900,77.230,75.564,76.222,289.660,291.030
2025-11-14T21:38:00.00Z,301.000,299.997,76.470,76.534,76.474,69.762,56.299,76.533,72.999,290.560,289.996,76.184,289.999,76.901,77.229,75.562,76.222,289.660,291.030
2025-11-14T21:40:00.00Z,301.000,299.998,76.467,76.536,76.475,69.760,56.294,76.533,73.001,290.569,289.997,76.184,289.999,76.900,77.228,75.564,76.222,289.660,291.030
2025-11-14T21:42:00.00Z,301.000,299.999,76.470,76.536,76.473,69.758,56.291,76.534,72.998,290.593,289.996,76.183,289.999,76.900,77.226,75.564,76.221,289.660,291.030
2025-11-14T21:44:00.00Z,301.000,299.998,76.471,76.534,76.475,69.757,56.292,76.535,72.999,290.570,289.996,76.186,289.999,76.899,77.228,75.565,76.222,289.660,291.030
2025-11-14T21:46:00.00Z,301.000,299.998,76.470,76.537,76.472,69.760,56.299,76.533,73.001,290.622,289.996,76.186,290.000,76.899,77.228,75.562,76.222,289.660,291.030
2025-11-14T21:48:00.00Z,301.000,299.999,76.468,76.536,76.473,69.763,56.306,76.534,73.001,290.580,289.997,76.183,289.999,76.900,77.229,75.564,76.220,289.660,291.030
2025-11-14T21:50:00.00Z,301.000,299.999,76.467,76.534,76.474,69.763,56.302,76.535,73.001,290.577,289.998,76.184,289.999,76.901,77.228,75.562,76.221,289.660,291.030
2025-11-14T21:52:00.00Z,301.000,299.999,76.470,76.537,76.474,69.761,56.291,76.534,73.000,290.561,289.997,76.186,289.999,76.901,77.230,75.562,76.221,289.660,291.030
2025-11-14T21:54:00.00Z,301.000,299.998,76.471,76.535,76.474,69.760,56.289,76.532,72.999,290.518,289.997,76.185,289.997,76.901,77.228,75.560,76.220,289.660,291.030
2025-11-14T21:56:00.00Z,301.000,299.998,76.469,76.536,76.474,69.760,56.303,76.535,73.000,290.510,289.997,76.184,290.001,76.894,77.220,75.562,76.221,289.660,291.030
2025-11-14T21:58:00.00Z,301.000,299.998,76.469,76.534,76.473,69.762,56.300,76.533,73.001,290.487,289.997,76.184,289.998,76.899,77.215,75.562,76.219,289.660,291.030
2025-11-14T22:00:00.00Z,301.000,299.999,76.467,76.535,76.473,69.760,56.298,76.534,73.001,290.483,289.997,76.182,290.000,76.902,77.212,75.562,76.218,289.660,291.030
2025-11-14T22:02:00.00Z,301.000,299.999,76.467,76.534,76.472,69.761,56.298,76.535,73.000,290.538,289.997,76.180,289.999,76.900,77.213,75.560,76.216,289.660,291.030
2025-11-14T22:04:00.00Z,301.000,299.999,76.465,76.535,76.473,69.759,56.294,76.533,73.000,290.493,289.997,76.181,289.998,76.901,77.214,75.561,76.216,289.660,291.030
2025-11-14T22:06:00.00Z,301.000,299.999,76.466,76.534,76.472,69.758,56.290,76.534,72.999,290.538,289.997,76.182,289.999,76.900,77.216,75.561,76.217,289.660,291.030
2025-11-14T22:08:00.00Z,301.000,299.998,76.466,76.533,76.471,69.761,56.297,76.533,72.999,290.574,289.997,76.182,289.999,76.901,77.218,75.561,76.216,289.660,291.030
2025-11-14T22:10:00.00Z,301.000,299.999,76.467,76.532,76.472,69.761,56.300,76.533,72.999,290.546,289.998,76.183,289.999,76.900,77.218,75.560,76.217,289.660,291.030
2025-11-14T22:12:00.00Z,301.000,299.999,76.468,76.533,76.472,69.764,56.306,76.533,73.001,290.509,289.998,76.182,290.001,76.901,77.221,75.561,76.218,289.660,291.030
2025-11-14T22:14:00.00Z,301.000,299.998,76.466,76.532,76.476,69.762,56.298,76.532,73.000,290.493,289.997,76.181,289.999,76.901,77.222,75.562,76.219,289.660,291.030
2025-11-14T22:16:00.00Z,301.000,300.000,76.466,76.534,76.474,69.763,56.304,76.534,73.001,290.572,289.998,76.182,290.001,76.900,77.223,75.561,76.218,289.660,291.030
2025-11-14T22:18:00.00Z,301.000,299.999,76.466,76.533,76.473,69.761,56.296,76.534,73.000,290.617,289.998,76.182,289.999,76.900,77.225,75.561,76.218,289.660,291.030
2025-11-14T22:20:00.00Z,301.000,299.999,76.468,76.532,76.472,69.759,56.297,76.534,72.999,290.670,289.997,76.181,289.999,76.901,77.226,75.562,76.220,289.660,291.030
2025-11-14T22:22:00.00Z,301.000,299.999,76.469,76.533,76.473,69.762,56.303,76.532,73.000,290.579,289.998,76.182,289.998,76.900,77.227,75.560,76.218,289.660,291.030
2025-11-14T22:24:00.00Z,301.000,299.999,76.467,76.535,76.471,69.762,56.300,76.534,73.000,290.547,289.998,76.183,290.000,76.900,77.229,75.564,76.219,289.660,291.030
2025-11-14T22:26:00.00Z,301.000,299.998,76.466,76.535,76.472,69.760,56.295,76.534,73.000,290.549,289.998,76.183,289.999,76.900,77.229,75.564,76.219,289.660,291.030
2025-11-14T22:28:00.00Z,301.000,299.999,76.468,76.534,76.471,69.760,56.298,76.534,73.000,290.514,289.997,76.182,289.998,76.901,77.228,75.561,76.220,289.660,291.030
2025-11-14T22:30:00.00Z,301.000,299.999,76.468,76.535,76.472,69.760,56.295,76.534,72.998,290.512,289.998,76.184,289.999,76.900,77.229,75.562,76.220,289.660,291.030
2025-11-14T22:32:00.00Z,301.000,299.998,76.467,76.533,76.472,69.760,56.297,76.534,73.000,290.506,289.998,76.182,289.999,76.901,77.228,75.561,76.219,289.660,291.030
2025-11-14T22:34:00.00Z,301.000,299.997,76.465,76.533,76.472,69.763,56.304,76.534,73.000,290.520,289.998,76.184,289.998,76.898,77.230,75.562,76.221,289.660,291.030
2025-11-14T22:36:00.00Z,301.000,299.998,76.467,76.533,76.472,69.760,56.293,76.532,73.002,290.532,289.997,76.184,289.999,76.898,77.228,75.562,76.221,289.660,291.030
2025-11-14T22:38:00.00Z,301.000,299.998,76.468,76.535,76.474,69.761,56.300,76.532,73.000,290.536,289.997,76.183,289.999,76.899,77.231,75.564,76.219,289.660,291.030
2025-11-14T22:40:00.00Z,301.000,299.998,76.467,76.536,76.473,69.759,56.297,76.535,73.000,290.574,289.997,76.184,289.999,76.900,77.230,75.562,76.220,289.660,291.030
